         553099058 function calls (547131983 primitive calls) in 919.988 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   225972    0.283    0.000    0.487    0.000 <frozen importlib._bootstrap>:989(_handle_fromlist)
    10800    0.281    0.000    3.501    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\colors.py:830(__call__)
   175076    0.279    0.000    0.474    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\lines.py:1054(_split_drawstyle_linestyle)
   231535    0.276    0.000    2.689    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2471(composite_transform_factory)
   172928    0.275    0.000    0.896    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\text.py:1215(is_math_text)
  1642240    0.274    0.000    0.274    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:802(get_agg_filter)
   727559    0.269    0.000    0.269    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1018(get_points)
   175568    0.268    0.000    7.441    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\markers.py:223(set_fillstyle)
    28804    0.265    0.000    1.828    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:915(<listcomp>)
   316916    0.263    0.000    0.547    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2659(get_matrix)
    86407    0.261    0.000    8.749    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:143(draw_path)
115216/57608    0.258    0.000    2.904    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2400(inverted)
    72710    0.258    0.000    0.622    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\numeric.py:2692(seterr)
    14402    0.253    0.000    2.170    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:1389(apply_aspect)
   345689    0.252    0.000    1.185    0.000 {built-in method builtins.next}
   216016    0.251    0.000    1.562    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\ticker.py:546(__call__)
    14404    0.248    0.000   22.075    0.002 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:2017(get_tick_space)
  1269785    0.244    0.000    0.244    0.000 {method 'lower' of 'str' objects}
    58406    0.243    0.000    0.317    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:885(set_size)
