#X,#CH1,#CH2
#Second,#Volt,#Volt
-1.17E-04,6.00E-03,2.00E-02
-1.16E-04,6.00E-03,2.00E-02
-1.16E-04,6.00E-03,2.00E-02
-1.16E-04,2.00E-03,2.00E-02
-1.15E-04,6.00E-03,2.00E-02
-1.15E-04,8.00E-03,2.00E-02
-1.14E-04,8.00E-03,2.00E-02
-1.14E-04,1.00E-02,2.00E-02
-1.14E-04,1.00E-02,2.00E-02
-1.13E-04,2.00E-02,2.00E-02
-1.13E-04,1.60E-02,2.00E-02
-1.12E-04,1.20E-02,2.00E-02
-1.12E-04,1.40E-02,2.00E-02
-1.12E-04,1.40E-02,2.00E-02
-1.11E-04,1.60E-02,2.00E-02
-1.11E-04,1.80E-02,2.00E-02
-1.10E-04,1.40E-02,2.00E-02
-1.10E-04,1.40E-02,2.00E-02
-1.10E-04,1.40E-02,2.00E-02
-1.09E-04,1.40E-02,2.00E-02
-1.09E-04,1.20E-02,0.00E+00
-1.08E-04,1.40E-02,2.00E-02
-1.08E-04,1.40E-02,2.00E-02
-1.08E-04,8.00E-03,2.00E-02
-1.07E-04,8.00E-03,2.00E-02
-1.07E-04,1.40E-02,0.00E+00
-1.06E-04,1.60E-02,2.00E-02
-1.06E-04,8.00E-03,2.00E-02
-1.06E-04,2.00E-03,2.00E-02
-1.05E-04,2.00E-03,0.00E+00
-1.05E-04,6.00E-03,2.00E-02
-1.04E-04,6.00E-03,2.00E-02
-1.04E-04,0.00E+00,0.00E+00
-1.04E-04,6.00E-03,2.00E-02
-1.03E-04,8.00E-03,2.00E-02
-1.03E-04,-8.00E-03,2.00E-02
-1.02E-04,-1.00E-02,0.00E+00
-1.02E-04,-4.00E-03,2.00E-02
-1.02E-04,-2.00E-03,0.00E+00
-1.01E-04,-4.00E-03,2.00E-02
-1.01E-04,-6.00E-03,2.00E-02
-1.00E-04,-4.00E-03,2.00E-02
-1.00E-04,-4.00E-03,2.00E-02
-9.96E-05,-4.00E-03,2.00E-02
-9.92E-05,-8.00E-03,2.00E-02
-9.88E-05,-4.00E-03,0.00E+00
-9.84E-05,-6.00E-03,2.00E-02
-9.80E-05,-1.20E-02,2.00E-02
-9.76E-05,-1.40E-02,2.00E-02
-9.72E-05,-1.00E-02,0.00E+00
-9.68E-05,-1.00E-02,2.00E-02
-9.64E-05,-1.00E-02,2.00E-02
-9.60E-05,-1.40E-02,2.00E-02
-9.56E-05,-1.40E-02,2.00E-02
-9.52E-05,-6.00E-03,2.00E-02
-9.48E-05,-8.00E-03,2.00E-02
-9.44E-05,-8.00E-03,2.00E-02
-9.40E-05,-1.00E-02,2.00E-02
-9.36E-05,-2.00E-03,2.00E-02
-9.32E-05,-1.40E-02,2.00E-02
-9.28E-05,-1.80E-02,2.00E-02
-9.24E-05,-1.20E-02,2.00E-02
-9.20E-05,-1.00E-02,2.00E-02
-9.16E-05,-8.00E-03,0.00E+00
