Name: Ryan
measurement station: King Louie
Sample: PST 441 G2
date: Tuesday, July 09, 2019
time: 12:46 PM
Comment: 
PST442 H2
8-Terminal Hall Bar
July 9th, 2019

Pushing current from 6 to A
Measuring Vxx from E to 9 using Agilent, GPIB 23
Measuring Vxy from 9 to B using Keysight 1, GPIB 22

Pushing a voltage of 100.0 mV at frequency 37.37Hz
Through divider of 1224:12
Reference resistance of 996.51 Kilohms
Ref. resistance voltage measured using Keysight 2, GPIB 24

Ref. resistance:Rxx:Rxy sensitivities are 1:1:0.05
Sweeping magnetic field from -14 to 14T at 0.05 T/min
Start Value B: -14.000000
End Value B: 14.000000
---------						
B field / T	Temperature (Ohm)	I-Keysight 01	Uxx-Keysight 02	Uxy- Ag1 Ch1	Rxx	Rxy
-1.36113E+1	2.20980E+4	-3.16870E+0	5.31144E+0	2.14460E+0	-1.67037E+3	-6.74445E+2
-1.36072E+1	2.21030E+4	-3.17620E+0	5.31104E+0	2.14463E+0	-1.66630E+3	-6.72863E+2
-1.36028E+1	2.21020E+4	-3.16771E+0	5.31131E+0	2.14416E+0	-1.67085E+3	-6.74516E+2
-1.35986E+1	2.20980E+4	-3.14390E+0	5.31308E+0	2.14482E+0	-1.68407E+3	-6.79837E+2
-1.35945E+1	2.21010E+4	-3.14185E+0	5.31361E+0	2.14517E+0	-1.68533E+3	-6.80389E+2
-1.35901E+1	2.21000E+4	-3.14812E+0	5.31309E+0	2.14454E+0	-1.68181E+3	-6.78835E+2
-1.35859E+1	2.21010E+4	-3.14095E+0	5.31338E+0	2.14425E+0	-1.68574E+3	-6.80294E+2
-1.35818E+1	2.20990E+4	-3.13166E+0	5.31400E+0	2.14529E+0	-1.69094E+3	-6.82641E+2
-1.35776E+1	2.20990E+4	-3.14858E+0	5.31321E+0	2.14430E+0	-1.68160E+3	-6.78661E+2
-1.35733E+1	2.20980E+4	-3.15276E+0	5.31343E+0	2.14334E+0	-1.67944E+3	-6.77455E+2
-1.35691E+1	2.20950E+4	-3.15595E+0	5.31332E+0	2.14378E+0	-1.67771E+3	-6.76909E+2
-1.35650E+1	2.21010E+4	-3.16455E+0	5.31285E+0	2.14372E+0	-1.67300E+3	-6.75054E+2
-1.35606E+1	2.20950E+4	-3.15207E+0	5.31327E+0	2.14333E+0	-1.67976E+3	-6.77600E+2
-1.35564E+1	2.20960E+4	-3.16222E+0	5.31174E+0	2.14280E+0	-1.67389E+3	-6.75261E+2
-1.35522E+1	2.20970E+4	-3.17802E+0	5.31230E+0	2.14226E+0	-1.66574E+3	-6.71735E+2
-1.35479E+1	2.20960E+4	-3.17181E+0	5.31431E+0	2.14312E+0	-1.66964E+3	-6.73321E+2
-1.35437E+1	2.20940E+4	-3.14745E+0	5.31456E+0	2.14311E+0	-1.68263E+3	-6.78525E+2
-1.35395E+1	2.20970E+4	-3.13949E+0	5.31476E+0	2.14319E+0	-1.68697E+3	-6.80274E+2
-1.35352E+1	2.20970E+4	-3.15131E+0	5.31429E+0	2.14290E+0	-1.68049E+3	-6.77630E+2
-1.35310E+1	2.20980E+4	-3.16868E+0	5.31374E+0	2.14227E+0	-1.67110E+3	-6.73715E+2
-1.35269E+1	2.20970E+4	-3.15775E+0	5.31399E+0	2.14221E+0	-1.67697E+3	-6.76031E+2
-1.35227E+1	2.20980E+4	-3.16910E+0	5.31371E+0	2.14196E+0	-1.67087E+3	-6.73530E+2
-1.35183E+1	2.20930E+4	-3.12930E+0	5.31594E+0	2.14295E+0	-1.69284E+3	-6.82412E+2
-1.35142E+1	2.20920E+4	-3.15490E+0	5.31488E+0	2.14217E+0	-1.67876E+3	-6.76630E+2
-1.35100E+1	2.20960E+4	-3.13206E+0	5.31584E+0	2.14315E+0	-1.69131E+3	-6.81874E+2
-1.35056E+1	2.20940E+4	-3.16054E+0	5.31463E+0	2.14218E+0	-1.67569E+3	-6.75425E+2
-1.35015E+1	2.20940E+4	-3.15050E+0	5.31528E+0	2.14200E+0	-1.68124E+3	-6.77519E+2
-1.34973E+1	2.20940E+4	-3.18139E+0	5.31413E+0	2.14079E+0	-1.66455E+3	-6.70561E+2
-1.34931E+1	2.20940E+4	-3.14547E+0	5.31574E+0	2.14194E+0	-1.68407E+3	-6.78583E+2
-1.34888E+1	2.20930E+4	-3.13969E+0	5.31616E+0	2.14215E+0	-1.68731E+3	-6.79900E+2
-1.34846E+1	2.20910E+4	-3.13822E+0	5.31625E+0	2.14196E+0	-1.68812E+3	-6.80157E+2
-1.34805E+1	2.20900E+4	-3.12252E+0	5.31728E+0	2.14244E+0	-1.69694E+3	-6.83732E+2
-1.34761E+1	2.20910E+4	-3.13682E+0	5.31679E+0	2.14202E+0	-1.68905E+3	-6.80480E+2
-1.34719E+1	2.20940E+4	-3.15730E+0	5.31592E+0	2.14096E+0	-1.67782E+3	-6.75731E+2
-1.34678E+1	2.20910E+4	-3.13315E+0	5.31707E+0	2.14177E+0	-1.69111E+3	-6.81197E+2
-1.34634E+1	2.20920E+4	-3.13740E+0	5.31701E+0	2.14124E+0	-1.68880E+3	-6.80107E+2
-1.34593E+1	2.20920E+4	-3.12331E+0	5.31788E+0	2.14203E+0	-1.69670E+3	-6.83426E+2
-1.34551E+1	2.20920E+4	-3.14478E+0	5.31688E+0	2.14088E+0	-1.68480E+3	-6.78396E+2
-1.34507E+1	2.20890E+4	-3.12725E+0	5.31772E+0	2.14115E+0	-1.69451E+3	-6.82286E+2
-1.34466E+1	2.20940E+4	-3.14210E+0	5.31739E+0	2.14088E+0	-1.68640E+3	-6.78976E+2
-1.34424E+1	2.20900E+4	-3.13410E+0	5.31729E+0	2.14042E+0	-1.69067E+3	-6.80563E+2
-1.34383E+1	2.20880E+4	-3.11451E+0	5.31902E+0	2.14164E+0	-1.70186E+3	-6.85231E+2
-1.34339E+1	2.20920E+4	-3.13763E+0	5.31797E+0	2.14058E+0	-1.68899E+3	-6.79848E+2
-1.34298E+1	2.20910E+4	-3.12633E+0	5.31846E+0	2.14065E+0	-1.69524E+3	-6.82326E+2
-1.34256E+1	2.20880E+4	-3.11113E+0	5.31934E+0	2.14121E+0	-1.70381E+3	-6.85840E+2
-1.34214E+1	2.20880E+4	-3.10977E+0	5.31909E+0	2.14092E+0	-1.70448E+3	-6.86048E+2
-1.34171E+1	2.20880E+4	-3.12831E+0	5.31821E+0	2.14017E+0	-1.69409E+3	-6.81742E+2
-1.34129E+1	2.20880E+4	-3.12715E+0	5.31888E+0	2.14010E+0	-1.69493E+3	-6.81973E+2
-1.34088E+1	2.20850E+4	-3.10405E+0	5.31992E+0	2.14071E+0	-1.70788E+3	-6.87242E+2
-1.34044E+1	2.20880E+4	-3.12043E+0	5.31946E+0	2.14030E+0	-1.69877E+3	-6.83505E+2
-1.34003E+1	2.20880E+4	-3.12729E+0	5.31905E+0	2.13990E+0	-1.69491E+3	-6.81880E+2
-1.33961E+1	2.20890E+4	-3.11883E+0	5.31935E+0	2.13969E+0	-1.69961E+3	-6.83661E+2
-1.33917E+1	2.20870E+4	-3.11714E+0	5.31984E+0	2.13999E+0	-1.70068E+3	-6.84127E+2
-1.33876E+1	2.20850E+4	-3.10997E+0	5.32021E+0	2.14005E+0	-1.70472E+3	-6.85724E+2
-1.33834E+1	2.20840E+4	-3.10880E+0	5.32037E+0	2.14002E+0	-1.70542E+3	-6.85970E+2
-1.33790E+1	2.20850E+4	-3.12658E+0	5.31950E+0	2.13935E+0	-1.69544E+3	-6.81856E+2
-1.33749E+1	2.20870E+4	-3.11913E+0	5.32015E+0	2.13938E+0	-1.69970E+3	-6.83497E+2
-1.33708E+1	2.20880E+4	-3.11469E+0	5.32062E+0	2.13928E+0	-1.70227E+3	-6.84439E+2
-1.33663E+1	2.20860E+4	-3.10229E+0	5.32070E+0	2.13955E+0	-1.70910E+3	-6.87262E+2
-1.33623E+1	2.20860E+4	-3.11031E+0	5.32100E+0	2.13943E+0	-1.70479E+3	-6.85451E+2
-1.33581E+1	2.20840E+4	-3.10754E+0	5.32134E+0	2.13961E+0	-1.70642E+3	-6.86121E+2
-1.33537E+1	2.20830E+4	-3.10906E+0	5.32122E+0	2.13908E+0	-1.70555E+3	-6.85614E+2
-1.33495E+1	2.20850E+4	-3.10484E+0	5.32166E+0	2.13926E+0	-1.70801E+3	-6.86602E+2
-1.33453E+1	2.20850E+4	-3.10981E+0	5.32154E+0	2.13886E+0	-1.70524E+3	-6.85376E+2
-1.33412E+1	2.20810E+4	-3.10612E+0	5.32189E+0	2.13877E+0	-1.70738E+3	-6.86163E+2
-1.33368E+1	2.20870E+4	-3.11499E+0	5.32160E+0	2.13853E+0	-1.70242E+3	-6.84132E+2
-1.33327E+1	2.20850E+4	-3.09759E+0	5.32214E+0	2.13876E+0	-1.71216E+3	-6.88051E+2
-1.33285E+1	2.20840E+4	-3.11021E+0	5.32208E+0	2.13850E+0	-1.70519E+3	-6.85173E+2
-1.33243E+1	2.20800E+4	-3.09974E+0	5.32256E+0	2.13862E+0	-1.71111E+3	-6.87528E+2
-1.33200E+1	2.20820E+4	-3.10622E+0	5.32224E+0	2.13827E+0	-1.70743E+3	-6.85983E+2
-1.33158E+1	2.20830E+4	-3.11077E+0	5.32234E+0	2.13817E+0	-1.70497E+3	-6.84947E+2
-1.33117E+1	2.20800E+4	-3.10134E+0	5.32287E+0	2.13816E+0	-1.71032E+3	-6.87024E+2
