#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0023724,-1.1,-0.0424
-0.002372,-1.1,-0.0424
-0.0023716,-1.08,-0.0424
-0.0023712,-1.1,-0.0408
-0.0023708,-1.08,-0.044
-0.0023704,-1.1,-0.0432
-0.00237,-1.08,-0.0416
-0.0023696,-1.1,-0.0408
-0.0023692,-1.08,-0.0416
-0.0023688,-1.08,-0.0424
-0.0023684,-1.08,-0.0408
-0.002368,-1.08,-0.0424
-0.0023676,-1.1,-0.0432
-0.0023672,-1.08,-0.0424
-0.0023668,-1.1,-0.0416
-0.0023664,-1.1,-0.0424
-0.002366,-1.1,-0.0416
-0.0023656,-1.1,-0.0424
-0.0023652,-1.1,-0.0408
-0.0023648,-1.08,-0.0424
-0.0023644,-1.08,-0.0408
-0.002364,-1.08,-0.0424
-0.0023636,-1.1,-0.0416
-0.0023632,-1.1,-0.044
-0.0023628,-1.08,-0.0432
-0.0023624,-1.08,-0.0424
-0.002362,-1.08,-0.0424
-0.0023616,-1.08,-0.0416
-0.0023612,-1.08,-0.0416
-0.0023608,-1.08,-0.0432
-0.0023604,-1.08,-0.0424
-0.00236,-1.08,-0.0424
-0.0023596,-1.08,-0.0408
-0.0023592,-1.08,-0.0416
-0.0023588,-1.08,-0.0424
-0.0023584,-1.08,-0.0432
-0.002358,-1.08,-0.0408
-0.0023576,-1.08,-0.0424
-0.0023572,-1.08,-0.0424
-0.0023568,-1.08,-0.0432
-0.0023564,-1.08,-0.0408
-0.002356,-1.08,-0.0432
-0.0023556,-1.08,-0.0424
-0.0023552,-1.08,-0.0416
-0.0023548,-1.08,-0.0424
-0.0023544,-1.08,-0.0424
-0.002354,-1.08,-0.0424
-0.0023536,-1.08,-0.0424
-0.0023532,-1.06,-0.0416
-0.0023528,-1.08,-0.0424
-0.0023524,-1.08,-0.0416
-0.002352,-1.08,-0.0432
-0.0023516,-1.08,-0.0432
-0.0023512,-1.08,-0.0416
-0.0023508,-1.08,-0.0424
-0.0023504,-1.1,-0.044
-0.00235,-1.08,-0.0432
-0.0023496,-1.06,-0.0424
-0.0023492,-1.08,-0.0424
-0.0023488,-1.08,-0.0424
-0.0023484,-1.08,-0.0416
-0.002348,-1.08,-0.0432
-0.0023476,-1.08,-0.0424
-0.0023472,-1.06,-0.0416
-0.0023468,-1.08,-0.0424
-0.0023464,-1.06,-0.0408
-0.002346,-1.08,-0.0424
-0.0023456,-1.06,-0.0432
-0.0023452,-1.06,-0.0432
-0.0023448,-1.06,-0.0408
-0.0023444,-1.06,-0.0416
-0.002344,-1.06,-0.0432
-0.0023436,-1.08,-0.044
-0.0023432,-1.08,-0.0432
-0.0023428,-1.06,-0.0416
-0.0023424,-1.06,-0.0424
-0.002342,-1.06,-0.0432
-0.0023416,-1.08,-0.0408
-0.0023412,-1.08,-0.0424
-0.0023408,-1.08,-0.0408
-0.0023404,-1.06,-0.0416
-0.00234,-1.08,-0.0432
-0.0023396,-1.08,-0.0432
-0.0023392,-1.08,-0.0416
-0.0023388,-1.06,-0.0416
-0.0023384,-1.08,-0.0416
-0.002338,-1.06,-0.0416
-0.0023376,-1.08,-0.0432
-0.0023372,-1.08,-0.0408
-0.0023368,-1.08,-0.0416
-0.0023364,-1.06,-0.0416
