#  Vmag     Imag      dx       dy
 29.0830  28.0690  -0.1500   0.2000
 28.8510  27.4790  -0.8600  -0.0600
 29.1490  28.1560   0.2500  -0.5100
 21.7140  21.0940  -0.7500  -0.2600
 23.7050  22.0690   0.0900  -0.0600
 26.3140  23.9870   0.0300   0.0100
 23.5820  22.0260   0.0400  -0.0600
 29.7800  28.2460  -0.3200  -0.1000
 27.2280  26.6810   0.1800  -0.0700
 29.8910  28.2560  -0.8800  -0.4700
 26.7040  25.7510  -0.3700  -0.0300
 23.6800  22.0000  -0.0300  -0.0500
 21.9290  20.6690  -0.0400  -0.0200
 29.2050  27.7240  -0.0500   0.0200
 24.4480  22.5670  -0.0200  -0.1300
 23.0160  21.5570  -0.0200  -0.1100
 24.4830  22.6010   0.0300   0.0900
 22.6220  22.2120  -0.5300  -0.1600
 23.4790  21.7750   0.1600  -0.0600
 23.4340  21.7670   0.0300   0.0300
 28.0020  27.2590   0.1000   0.0900
 29.6920  28.4440  -1.6200  -2.7800
 22.8180  21.3610  -0.0700  -0.0100
 29.4420  28.0310  -0.5100  -0.2800
 21.8920  20.6010  -0.0100   0.0100
 23.4360  21.8140  -0.0300   0.0000
 23.0310  22.6040  -0.4800  -0.2200
 26.9390  24.4290  -0.0100   0.2900
 24.5650  23.9920  -0.5500  -0.2000
 29.0370  28.0920   0.3300   0.3300
 20.7640  19.7880  -0.0600  -0.0600
 21.9470  20.6630  -0.0600  -0.0900
 29.1230  28.0670   0.2500   0.0900
 21.8420  20.5610   0.0500   0.0200
 23.2460  21.7410   0.0200  -0.1100
 22.0950  20.7230   0.0400   0.0900
 24.8700  22.9610   0.3100   0.1400
 23.6280  21.9970   0.1200   0.0300
 27.4070  26.2820  -0.6500  -0.0600
 22.7090  21.2580  -0.0200  -0.0200
 29.3930  28.2220  -0.7600  -0.0700
 22.3750  20.9570  -0.0600   0.0900
 24.9490  23.0240   0.0000  -0.2100
 26.7390  24.3240   0.0800   0.0100
 22.5680  21.1460   0.1600   0.2100
 20.8650  19.7600   0.0900  -0.1600
 23.9590  22.2340   0.2200   0.0600
 24.6060  23.9660  -0.4800  -0.1400
 22.7670  22.3670  -0.6500   0.0200
 27.6720  26.2410  -0.2200  -0.1000
 26.8940  24.4400  -0.0300   0.0100
 29.1840  25.7320  -0.1200   0.0000
 28.8610  27.1040  -1.1300  -0.4000
 25.6300  23.5850   0.0900  -0.0200
 28.0800  25.0710   0.0800   0.0100
 19.9780  19.1590  -0.1900   0.2300
 24.2210  22.4840   0.0500  -0.1300
 23.7580  22.0520   0.0700   0.0400
 25.9560  23.6880   0.0300   0.0000
 21.1300  20.0390  -0.1200   0.0400
 22.0590  20.7310  -0.0400   0.1000
 20.5650  19.6190  -0.0200  -0.1100
 25.1540  23.1660   0.2100   0.0700
 20.9730  19.9420  -0.1100   0.0600
 23.6670  21.9990   0.1000   0.0200
 27.5050  24.7770  -0.0800  -0.0200
 23.3230  21.7580  -0.1300   0.0800
 23.9290  22.1540   0.1900   0.0700
 24.1860  22.4140   0.0900   0.0200
 24.0090  23.4890  -0.4700  -0.1200
 22.3680  20.8370   0.1200   0.1100
 24.6690  22.6910   0.0000   0.1100
 27.7800  26.6330  -0.4900  -0.2800
 28.8080  27.5300  -0.1500  -0.2800
 27.6430  27.2580  -0.7100  -0.4900
 23.1910  21.5690   0.0300   0.0200
 24.5400  22.6380   0.0800   0.0000
 23.9510  22.1870   0.0500  -0.0500
 21.9130  20.6200  -0.0900  -0.0300
 23.0630  21.5040   0.0200   0.0500
 26.1480  25.3470  -0.5300  -0.1300
 25.3910  24.6800  -0.6000  -0.1900
 21.2760  20.2170   0.1200   0.1400
 20.9230  19.8850  -0.0500   0.0800
 26.9960  26.6450  -1.0000  -0.9000
 28.9520  27.7160  -0.5600  -0.3400
 22.9380  21.4900  -0.1100   0.0700
 23.6370  21.8990   0.1100   0.0900
 28.0670  26.8580  -0.8800  -0.3500
 25.2000  23.1690   0.0400   0.0200
 29.4070  27.8330  -0.9600  -0.9700
 25.7800  23.5510  -0.1400   0.0600
 24.1140  22.4730   0.1100   0.1000
 23.0310  21.5070  -0.0900  -0.0300
 29.2510  27.8730  -0.2800  -0.4000
 27.2920  26.2740  -0.3700  -0.1200
 29.3160  27.9670  -0.5700  -0.3000
 26.4330  24.0390  -0.1000   0.0300
 20.5010  19.5640   0.0800  -0.0900
 28.8180  27.7160  -0.0200   0.4900
 28.5780  27.4930  -0.1700  -0.1700
 29.8620  28.6100  -1.4600  -0.4700
 23.6730  22.0310  -0.0200   0.0300
 29.0960  27.6060  -0.8400   0.0300
 21.7340  20.4960   0.2400   0.0100
 24.3270  22.5260   0.0600  -0.0400
 26.0690  25.2210  -0.5400  -0.2400
 28.6680  28.0490  -0.5000  -0.6100
 22.9810  21.3600  -0.0400   0.0400
 29.6030  28.3850  -0.9200  -0.0600
 29.2410  28.1830  -0.3500   0.5300
 21.5170  20.3050   0.0000   0.1100
 24.9920  24.3010  -0.5000  -0.1600
 24.9920  23.0480  -0.1100   0.1200
 26.1740  23.8550  -0.1000   0.0500
 28.5020  27.2200  -0.8100  -0.3100
 23.7370  22.1080  -0.0500  -0.1100
 23.2390  21.6750  -0.1800  -0.0200
 28.2930  26.9250  -0.7500  -0.0200
 23.6990  21.9960   0.0700  -0.1400
 22.5310  21.0800   0.1500   0.0100
 25.8240  23.6200   0.1000  -0.0500
 26.2010  23.9750   0.0800   0.0100
 27.6950  26.3910  -0.5500  -0.2100
 21.5920  20.4190   0.1500   0.0100
 27.4890  24.8900   0.0800  -0.0400
 23.2110  22.7600  -0.5200  -0.1000
 26.0520  25.1250  -0.7200  -0.4600
 28.2150  27.0520  -0.3600  -0.0800
 23.0160  21.4840   0.0300   0.0700
 29.5520  25.8220   0.0300   0.1500
 26.0060  25.2000  -0.5600  -0.2100
 23.8390  22.0460  -0.0600   0.0500
 26.2260  25.6090  -0.4600   0.1200
 25.8710  23.6480  -0.0100  -0.0200
 23.0890  21.5040   0.0900  -0.0700
 22.8070  21.3790   0.0300   0.1400
 28.2820  27.3730  -0.9000  -0.7200
 22.1500  21.7350  -0.5600  -0.2300
 26.3640  24.0740   0.0800  -0.0200
 28.2220  27.0360  -0.6500  -0.1000
 28.2940  27.0890  -0.6400  -0.3200
 22.8010  21.2930   0.0900  -0.0600
 20.9790  19.9570  -0.0400   0.0000
 23.2440  21.6350  -0.1100   0.0300
 24.2480  22.4300   0.0500  -0.0100
 28.9100  28.0580   0.3100   0.0300
 27.9580  26.7270  -0.6700   0.0600
 24.7480  22.8900   0.2100   0.0200
 27.2420  26.7380  -0.8600  -0.6400
 29.2390  28.4690  -0.2600   0.3800
 28.5680  27.6380  -0.0800   0.1100
 26.2530  24.0050   0.0700   0.0600
 23.4780  21.8170   0.1500  -0.0200
 24.9410  24.3230  -0.6200  -0.2600
 27.0800  26.5320  -0.2300   0.1800
 23.6420  22.0040  -0.1100   0.0200
 25.0380  24.4180  -0.4600  -0.1800
 23.7340  22.0650   0.0300   0.0300
 23.5500  21.8970  -0.1100   0.0300
 28.0800  26.7850  -0.6500  -0.3000
 26.8240  24.4460  -0.0700   0.1000
 26.0880  23.8540  -0.0700  -0.0700
 24.4470  22.7210  -0.1800   0.0600
 22.6940  21.2570  -0.1300   0.1900
 24.2430  22.2510   0.0500  -0.0100
 22.9620  21.3720   0.0300  -0.1400
 26.8890  24.3930   0.0700   0.0300
 23.9680  22.3040   0.0900   0.0200
 20.2270  19.3500   0.0500  -0.2200
 24.0950  22.3410   0.0800  -0.0500
 21.6710  20.4480  -0.0300  -0.0400
 24.5750  24.0210  -0.6300  -0.2400
 23.5600  23.0630  -0.4900  -0.0800
 20.1940  19.3570   0.2100   0.0100
 27.1110  26.0370  -0.6000  -0.4000
 25.6280  23.4570  -0.0100   0.0800
 25.1780  23.1570  -0.1100   0.0800
 23.5520  21.8830   0.0400  -0.0100
 25.8640  24.9380  -0.7900  -0.6800
 29.0490  27.7610  -0.8200  -0.4200
 22.6070  21.2010   0.1300  -0.1800
 26.1730  23.8640   0.2000  -0.0800
 28.6640  27.8200  -0.2000   0.1900
 26.8790  26.0090  -0.5900  -0.1700
 29.0600  27.7480  -0.5700  -0.2200
 28.4620  27.1190  -0.4600  -0.1000
 29.0050  27.7250  -0.7900  -0.4000
 22.7910  21.2960  -0.1400   0.1700
 28.7140  27.3800  -0.5000   0.0600
 24.1800  23.6470  -0.4900  -0.2400
 23.6410  21.9700   0.0400  -0.0600
 26.9890  24.5420   0.2100   0.1900
 23.6780  22.0400   0.0600  -0.0100
 22.9320  21.4340   0.1900   0.0300
 26.7050  25.7500  -0.6300  -0.2000
 28.0220  26.8640  -0.7200  -0.1900
 28.8710  27.4960  -0.6600  -0.3600
 29.8380  26.0350   0.0300   0.0900
 30.4630  26.2420  -0.2500   0.0200
 22.6980  22.3470  -0.5300  -0.2100
 28.5230  25.3660  -0.1800   0.0900
 25.9320  23.8380  -0.0600  -0.0200
 29.2120  27.7590  -0.6300  -0.1900
 29.3460  28.1120   0.5000   0.2800
 25.7970  23.6790  -0.0100  -0.1500
 21.9210  20.6160   0.0400   0.1800
 27.2340  24.6040  -0.0300   0.0900
 25.0510  23.0780   0.1700   0.2100
 25.9120  25.1410  -0.3500  -0.2500
 29.3160  27.8060  -0.6300  -0.1700
 25.6060  25.2210  -0.0600  -0.1500
 23.9800  22.2340   0.0400  -0.0400
 26.9600  24.4300   0.0100   0.0600
 22.4570  21.0340   0.0200  -0.0300
 23.1550  21.6020  -0.0500   0.0500
 26.1300  23.8880  -0.0100   0.0100
 23.5610  22.9890  -0.5200  -0.1600
 23.9340  23.4220  -0.4300  -0.2900
 26.6270  24.2410  -0.0700  -0.0100
 28.3690  27.0990  -0.7800   0.0000
 23.3540  21.6260   0.0800  -0.0900
 22.1260  20.8140   0.0400   0.0200
 28.9290  28.1980  -0.8500  -0.1400
 26.3380  25.4110  -0.7100  -0.1900
 25.6800  24.9530  -0.5000  -0.1400
 25.5800  24.7970  -0.5200  -0.0700
 23.0480  21.5550  -0.2200  -0.1200
 26.6520  26.2820  -0.6800  -0.5400
 24.2270  22.4040  -0.1900  -0.0200
 28.3220  27.1660  -0.8800  -0.2100
 21.2400  20.1180  -0.0200   0.0900
 21.8770  20.5740  -0.0200   0.0700
 29.6900  28.5390  -0.0500   1.6400
 25.2590  23.3190  -0.0200   0.1000
 28.6040  27.2850  -0.7600   0.0500
 24.7200  22.8500  -0.1200   0.0700
 29.9430  28.2940   0.7300  -0.2300
 24.3160  22.5120   0.0700   0.1100
 22.6110  21.1380   0.0600  -0.0900
 26.5390  25.6200  -0.6000  -0.2100
 25.6370  23.6140  -0.0100  -0.2000
 21.2110  20.0720  -0.0900  -0.0200
 29.4710  28.6470  -0.1900  -0.1500
 26.0740  23.8420  -0.0300   0.0200
 24.5210  22.7340  -0.0400  -0.0200
 25.0420  24.3910  -0.6000  -0.2800
 23.9670  22.2070   0.0700   0.1300
 24.1230  23.6100  -0.4800  -0.2100
 24.7400  22.9160   0.0300  -0.0100
 24.7520  22.9510   0.2000  -0.0700
 26.4230  25.3730  -0.6700  -0.2900
 26.3180  23.9780  -0.0700   0.1100
 28.5590  27.3470  -0.5100   0.0900
 24.1380  22.3470   0.0600  -0.1200
 25.8430  25.0720  -0.5000  -0.1800
 29.3790  27.9610  -0.2900  -0.3100
 29.0890  27.8340  -0.2600  -0.2600
 29.2340  27.8520  -0.3300  -0.5400
 28.6480  27.6910   0.0900  -0.1500
 21.5520  20.3460   0.1300   0.0900
 24.2200  22.4460  -0.1100  -0.0900
 29.1310  27.9960  -0.0800  -0.3500
 21.8080  20.5280   0.0100   0.0300
 28.2970  28.0500  -0.1500  -0.6800
 28.6290  28.4720  -0.8900   0.2100
 27.0300  26.5830  -0.7700  -0.2900
 28.9610  27.9300  -0.3300   0.3300
 22.9560  21.3870   0.1100  -0.1600
 23.9010  22.2360   0.1500   0.0400
 23.6820  22.0560   0.0700   0.1100
 28.7530  27.2760  -0.8300  -0.0600
 27.1420  26.1110  -0.5000  -0.2400
 27.0660  26.6480  -0.9800  -0.6200
 22.4620  22.0300  -0.6500  -0.2600
 22.1720  20.8210  -0.0600  -0.0300
 29.5220  28.1260  -0.5200  -0.5800
 29.5540  28.4080  -1.0700   1.9600
 26.3030  25.6530  -0.7700  -0.2500
 29.1420  28.1700   0.1600   0.2300
 23.3900  21.8720  -0.0500   0.0200
 29.5510  28.1940  -0.6500  -0.1100
 29.0510  27.7170  -0.8000  -0.6400
 24.7650  22.9130   0.0300  -0.0500
 29.7540  28.2260  -0.7700  -0.4600
 28.0230  26.9400  -0.4300  -0.1100
 27.0970  26.5590  -0.6900  -0.4600
 26.5650  25.9720  -0.7300  -0.3700
 23.7650  23.2180  -0.4800  -0.0900
 28.0090  27.8350  -0.4700  -0.2700
 20.8920  19.8600   0.1400   0.0000
 21.9670  20.6750  -0.1100   0.0000
 21.7370  20.4710  -0.0200   0.1600
 29.2760  27.8290  -0.4300  -0.5100
 27.2370  27.0460  -0.7300  -0.6000
 27.6860  26.4360  -0.5700  -0.1500
 25.8240  25.3080  -0.9900  -0.4000
 30.0250  28.7620   0.0000  -1.1000
 29.1520  28.1220   0.3300  -0.0800
 23.7670  21.9960  -0.0200   0.0200
 27.8540  26.7480  -0.4100  -0.2700
 27.4590  26.3690  -0.6400  -0.0600
 29.5660  27.9620  -0.6300  -0.4500
 23.3340  22.8840  -0.5000  -0.3200
 29.0110  27.8140  -0.4700  -0.7400
 21.1100  20.0330   0.0900   0.0500
 22.2500  20.8460   0.0900  -0.1000
 28.5410  27.5260  -0.0500  -0.2700
 23.7070  22.0330   0.1600  -0.0300
 29.5790  28.0590  -1.1300  -0.7000
 22.0360  20.7230   0.1100  -0.1300
 24.1550  22.3900   0.0900  -0.0900
 26.6150  24.0040  -0.0400  -0.1000
 27.5340  26.4170  -0.3600   0.1500
 24.2980  22.4860  -0.0300  -0.0100
 27.2070  26.1150  -0.5200  -0.1300
 23.3440  21.6980  -0.0100  -0.0200
 27.9110  25.0920  -0.1900   0.0600
 26.5150  25.5870  -0.4800  -0.2900
 24.4220  22.5550  -0.0800  -0.2200
 24.8520  22.8720   0.0500  -0.0200
 23.7360  22.0630   0.1200  -0.0100
 22.5430  22.1030  -0.6100  -0.1600
 28.7120  27.7680   0.3000   0.3500
 27.1770  26.0720  -0.4900  -0.2300
 29.0740  27.6240  -1.1000  -0.5300
 25.4540  23.3450  -0.2100   0.0300
 27.2170  26.6140  -0.0300   0.0200
 28.4440  27.1520  -0.7400  -0.2000
 21.2070  20.1090   0.0500  -0.0400
 30.2580  28.6450  -0.8900   0.0500
 26.5300  25.6400  -0.6100  -0.2100
 29.9900  28.1070  -0.5800  -0.2800
 23.3420  21.6860  -0.1000  -0.0500
 27.7700  27.1350   0.1100  -0.0400
 20.7960  19.7920  -0.0100  -0.0300
 27.1630  26.0210  -0.6500  -0.2100
 28.8780  27.5680  -0.5700   0.1000
 28.7220  27.3990  -0.6900  -0.3000
 29.0730  28.0570  -0.0700   0.2900
 21.4680  20.3080   0.2200   0.0600
 21.7180  21.0830  -0.6200  -0.1900
 23.4450  21.8260  -0.0100   0.2300
 20.3860  19.4710   0.1300   0.0200
 27.8690  26.6160  -0.4600  -0.4200
 23.7230  22.0590   0.0300   0.0200
 27.9240  26.7300  -0.7000  -0.5100
 29.3800  28.0450  -0.5700  -0.3900
 24.0130  22.2720   0.1600  -0.0600
 26.3930  25.5010  -0.5000  -0.1900
 23.1550  22.6100  -0.5700  -0.1000
 24.5920  22.6930   0.0100   0.0700
 28.5740  27.2690  -0.5500  -0.2000
 28.2800  27.0150  -0.6500  -0.2100
 29.0790  28.0380   0.4100   0.3100
 28.2620  27.0670  -0.6100  -0.0200
 28.6720  27.5900  -0.2000  -0.1800
 24.9340  24.2130  -0.5100  -0.1400
 26.2630  23.9850   0.0400   0.0100
 28.5490  27.6500   0.2300   0.2600
 28.7960  28.3600  -0.7400  -0.3200
 26.4570  24.0760   0.0500   0.0100
 28.1830  26.6220  -0.6000  -0.1500
 22.7250  21.2290  -0.0400  -0.0800
 25.5930  23.5090   0.0500  -0.0400
 25.1410  25.0690   0.0800   0.1000
 24.8050  24.1450  -0.5800  -0.2700
 21.0560  20.0040   0.1500   0.1600
 28.5850  27.3420  -0.7300   0.1400
 25.5220  23.4950   0.0000  -0.0300
 24.8660  22.8900  -0.1700  -0.0400
 22.8530  21.3660  -0.0100   0.0900
 26.4300  24.0420   0.0000   0.1000
 22.0830  20.7340   0.1400   0.1400
 20.0260  19.2360   0.1600  -0.0900
 22.7960  21.1360   0.0100  -0.0300
 23.5710  21.9490   0.0300   0.0100
 23.3990  22.9320  -0.5300  -0.2700
 23.4740  21.8850  -0.0600  -0.0100
 26.2250  25.4070  -0.6100  -0.1400
 22.4090  21.0140   0.0000   0.1700
 27.9720  27.5990  -1.0800  -0.1000
 28.8480  27.6190  -0.5500  -0.3300
 25.1760  23.1630  -0.1000  -0.0700
 27.8630  27.3010   0.1300   0.3700
 22.6990  21.2810  -0.1100  -0.0400
 21.1310  20.0400   0.1300  -0.1300
 24.3040  22.5340  -0.0200  -0.0800
 25.9240  25.1280  -0.4900  -0.2200
 28.2470  27.1080  -0.6500   0.0900
 29.5900  27.9390  -0.4300  -0.3700
 23.9290  22.1970   0.0700   0.0100
 26.4550  24.1010   0.1300  -0.1300
 24.5970  24.0370  -0.6400  -0.0400
 26.5000  24.1180   0.0000   0.1000
 27.9620  26.6970  -0.8500  -0.3500
 29.9560  28.4000  -0.8800  -0.3800
 25.6130  23.5020  -0.1200  -0.0100
 27.2220  26.0180  -0.5100  -0.3700
 28.9340  27.7040  -0.6400  -0.3800
 26.3020  25.9300   0.0700   0.1600
 22.4030  21.0470  -0.0100  -0.0200
 29.2830  27.8710  -0.0200  -0.3800
 22.5860  22.2000  -0.7600  -0.2200
 28.4310  27.1120  -0.5200  -0.1800
 26.2120  25.8530   0.0900   0.0100
 26.2120  25.2610  -0.6700  -0.0900
 21.9130  20.5120   0.0700   0.1200
 25.6740  23.4960   0.1600  -0.0200
 24.9970  23.0410  -0.0500  -0.0200
 28.4770  27.1770  -0.7100   0.0800
 29.5410  27.9260  -0.0300   0.1000
 29.1440  27.9000  -0.5400  -0.1100
 22.5000  21.1020  -0.0200  -0.0700
 27.8260  24.9400  -0.0800   0.0500
 26.5010  24.0960   0.0800   0.1500
 27.6310  26.5390  -0.7400  -0.2400
 25.0680  23.1180  -0.0100  -0.0600
 29.2400  28.0590   0.2900   0.0600
 23.2100  21.6260   0.0300  -0.1400
 27.6060  24.9270   0.1600   0.0500
 26.7350  25.6980  -0.6400  -0.2200
 28.4710  28.0990  -1.1300  -0.6000
 28.2610  27.0220  -0.7200  -0.3000
 27.4000  26.1570  -0.6900  -0.1200
 28.6510  27.7040   0.1800   0.2800
 21.9390  20.6600   0.0300   0.0900
 23.4900  21.8590   0.0900   0.0600
 22.4660  21.0780  -0.0500   0.0300
 25.6460  23.4970   0.1300  -0.0700
 28.2060  27.0580  -0.9500  -0.3600
 28.0890  27.8460  -1.1100  -0.8000
 28.9080  27.8960   0.0300   0.0200
 25.4730  23.3690   0.1400  -0.0300
 23.4930  21.8970   0.0400  -0.2000
 29.1260  28.2780  -0.1600  -0.1800
 23.5900  23.1210  -0.5000  -0.3000
 28.1570  26.8460  -0.5400  -0.2600
 29.1660  27.9260   0.5400  -0.1700
 24.4720  22.6110  -0.1100   0.1400
 23.2770  22.8320  -0.6500  -0.1900
 25.8690  25.0930  -0.5300  -0.3600
 26.8750  25.7190  -0.4600  -0.3800
 20.8400  19.8080   0.0400   0.0000
 29.8520  28.3120  -0.7700   0.1000
 21.0240  19.8950  -0.0500  -0.2400
 25.0800  23.2310  -0.1200   0.0300
 29.1340  27.8750  -0.6400  -0.5400
 28.4510  27.0710  -0.5300  -0.4100
 20.7280  19.7440  -0.0900   0.0700
 26.4960  24.1170  -0.0400  -0.1100
 29.2070  27.7750  -0.8300   0.3200
 24.5700  23.9790  -0.7600  -0.3900
 21.3010  20.1600  -0.1400  -0.1100
 22.5230  21.0700  -0.1400   0.1000
 27.6000  26.3550  -0.5400  -0.3400
 22.2230  20.8680  -0.0300  -0.0200
 29.1060  27.9870  -0.7400  -0.1200
 28.2610  26.9730  -0.8000  -0.2600
 23.3180  22.7900  -0.6000  -0.1600
 25.0630  23.2370  -0.0500   0.1700
 28.6020  27.7280  -0.3600   0.0200
 24.0390  23.4930  -0.5300  -0.1400
 28.9700  28.0330  -0.3100  -0.2500
 24.1260  22.2860   0.0200  -0.1100
 24.1200  22.3540   0.0900   0.1000
 25.0560  23.0360  -0.0400   0.0000
 20.4330  19.4550   0.0400  -0.1000
 28.7820  28.1770  -0.7600  -0.3800
 25.2870  23.3110  -0.1800   0.0600
 28.0420  25.0550   0.2400   0.1600
 28.0830  26.8250  -0.2800  -0.1100
 29.1800  27.7790   0.2000  -8.8600
 25.0550  23.0660  -0.0800  -0.0400
 26.6170  25.6250  -0.4200  -0.1300
 29.8540  28.2960   1.3900  -0.7300
 28.8180  27.6180  -0.5200  -0.8000
 26.1140  25.4990   0.0000  -0.2500
 24.7360  22.8010   0.1800  -0.1200
 27.4400  26.2880  -0.4300  -0.0700
 28.3080  27.0620  -0.6900   0.0600
 23.6920  21.9800  -0.2600  -0.0800
 20.3220  19.4250  -0.0600   0.1900
 22.6310  21.1920  -0.0900   0.0500
 27.3920  26.2470  -0.6700  -0.2000
 22.0580  20.7300  -0.0100   0.1400
 22.5600  21.1100  -0.1000  -0.0100
 24.9940  22.9820   0.1300  -0.1400
 22.1080  20.8110  -0.0400  -0.1200
 26.1680  25.8420   0.1000   0.1500
 29.2240  27.9500  -8.8000   0.8500
 25.1000  24.5050  -0.6600  -0.2900
 21.8170  20.5500  -0.0700  -0.2200
 27.3500  24.6430  -0.3500  -0.1100
 20.6320  19.6530  -0.0500  -0.0800
 29.0290  27.3340  -1.5900   1.3400
 24.0100  22.2100   0.0800   0.1300
 23.0980  21.5670   0.2000   0.0500
 21.2640  20.1100   0.0300   0.1100
 22.7760  21.3460   0.1600   0.1600
 26.1060  23.9140   0.1900  -0.0200
 28.2680  27.6760   0.5800   0.5400
 24.9200  24.2800  -0.6100  -0.2900
 25.3120  23.3190   0.1600   0.3100
 26.7340  25.7870  -0.5400   0.1100
 27.4280  26.6220  -0.4800  -0.1600
 25.9940  23.7770  -0.0800   0.2300
 24.5120  22.6230  -0.0900   0.0300
 21.8640  20.5970   0.1500  -0.0800
 23.4550  21.8140   0.0200  -0.0300
 23.8410  22.1950  -0.0700   0.0100
 25.0620  23.1360  -0.0100   0.1900
 22.1260  20.7810   0.1800  -0.1700
 22.5580  21.1210   0.2700   0.2600
 22.4540  21.0410  -0.2000  -0.1200
 22.3020  20.9920   0.1700  -0.0900
 24.0400  22.3530  -0.0300   0.1800
 24.2930  22.9280   0.8300   0.3000
 21.4730  20.3120  -0.1900  -0.1200
 22.8550  22.3710  -0.3200   0.1500
 23.8350  22.0890  -0.1200   0.2400
 20.7820  19.7660   0.0400   0.0000
 21.9170  20.6370   0.2000   0.1200
 22.8880  21.4250   0.0100   0.1100
 23.1210  21.5820  -0.0400  -0.1800
 25.2380  23.1850   0.0400  -0.1500
 23.0700  21.5530   0.2700   0.1500
 24.6760  22.5650   0.0500  -0.2600
 22.8100  21.2610   0.2700   0.0000
 23.0910  21.5750   0.3200   0.0300
 22.3170  20.9740   0.1300  -0.0500
 23.9140  22.1900   0.0000  -0.0200
 22.0360  20.7190  -0.0500   0.0700
 22.1670  20.7920   0.0800   0.0600
 25.6820  25.1890  -0.9300  -0.0800
 24.0840  22.3100  -0.3100  -0.1700
 24.9420  22.9430  -0.0300   0.1200
 24.6170  22.8800  -0.0300  -0.3700
 23.9170  22.1960  -0.0300   0.1100
 23.4510  21.7760   0.0000  -0.1100
 23.4920  21.8770  -0.1000   0.2200
 22.0660  20.7430  -0.1700   0.0000
 20.8320  19.8180   0.0400  -0.0200
 24.4880  22.5950   0.2200  -0.1400
 21.1560  20.0530  -0.0100   0.1400
 21.9550  20.6820  -0.2200   0.0100
 24.4490  23.8760  -0.4900   0.1100
 27.5240  27.0480   0.2500   0.0100
 25.9430  23.7900   0.0100   0.0000
 25.8190  23.6150  -0.0900  -0.0300
 28.8870  27.6130   8.7500  -0.6000
 27.3660  26.1860  -0.8900  -0.0600
 25.6270  23.5070  -0.0600  -0.1700
 21.0690  19.9740  -0.1000   0.1800
 25.0100  23.1530  -0.0300   0.1900
 22.9470  21.4410   0.0000  -0.1000
 25.2830  24.5300  -0.4300  -0.1600
 20.5300  19.5960   0.1100  -0.1400
 24.8010  22.9780   0.0400   0.1500
 24.0890  22.4210  -0.1000  -0.0600
 28.9050  27.8510  -0.0700  -0.0500
 21.1980  20.0860   0.0800  -0.0400
 20.8400  19.8070   0.0000  -0.1900
 22.5750  21.1360  -0.0500  -0.1300
 23.6650  21.9600  -0.0700  -0.1100
 28.4830  27.4370   0.0600  -0.1700
 23.9300  23.3950  -0.4900  -0.0200
 22.1260  20.8500   0.0500  -0.0500
 22.0600  20.7470  -0.1900   0.1600
 21.7140  20.4830  -0.0400  -0.1300
 22.5310  21.1410   0.0500  -0.1500
 22.1530  20.8110  -0.0200   0.0700
 21.7660  20.5020  -0.0200   0.0500
 24.3200  22.4940  -0.0800   0.1000
 22.7190  21.2600   0.0400   0.0700
 28.5930  27.2690   1.3900  -1.6700
 26.6420  24.2260   0.0700  -0.0100
 23.1060  21.5800   0.1100   0.1200
 22.8260  21.3180   0.1000   0.0600
 23.9850  23.4660  -0.5500  -0.1800
 26.1390  25.2730  -0.5200  -0.2200
 26.8820  24.3480  -0.0300  -0.0400
 22.0900  20.7440   0.1400  -0.0300
 23.7620  22.0960  -0.1100  -0.1300
 25.4960  23.3800  -0.2000   0.0000
 27.8230  26.9350   0.1200   0.2900
 26.6740  25.6860  -0.5000  -0.3500
 23.8550  22.1750   0.0700  -0.0400
 22.0340  20.7310   0.1000  -0.1100
 23.9630  23.4200  -0.5200  -0.0200
 22.1730  20.7840  -0.0500  -0.1400
 28.3950  27.1160   0.0800   0.0000
 22.4800  21.0320  -0.1400   0.0700
 22.5540  21.1790  -0.0600   0.1400
 23.7520  21.9960  -0.0500  -0.2400
 22.7920  21.3040   0.0200  -0.0900
 21.8620  20.5910   0.0200   0.0000
 20.5370  19.6010  -0.0700   0.2100
 22.4080  21.0520   0.0000   0.0100
 22.0730  21.7930  -0.4300  -0.2500
 20.3860  19.4170  -0.1600  -0.0300
 25.9170  23.7880  -0.0100  -0.0700
 25.6950  24.8350  -0.6100  -0.1300
 26.0230  23.8260   0.1500  -0.1000
 25.0310  23.0050   0.0000  -0.0300
 23.6250  21.9440   0.0000  -0.0300
 26.1900  23.9090  -0.0900   0.0600
 26.5210  24.1400   0.0700   0.0200
 29.2100  28.0760   0.0500   0.0500
 28.7630  25.5080  -0.1600  -0.2600
 26.0720  23.8620   0.0000   0.0500
 28.8170  28.0080  -0.7600  -0.5500
 29.0610  27.9240   0.4400   0.1700
 28.8600  27.4390   1.7000   0.1700
 21.4900  20.2740  -0.1600   0.1200
 29.2020  27.7020  -0.2700   1.1200
 20.2130  19.3670  -0.0500   0.1400
 21.7740  20.5230  -0.0800   0.1300
 27.8580  26.7480  -0.0400   0.0800
 24.4180  22.6830   0.0600   0.1100
 22.7080  21.1060   0.0300  -0.0300
 24.8920  22.9110   0.0300  -0.0100
