#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0038048,-0.74,0.044
-0.0038044,-0.72,0.0448
-0.003804,-0.72,0.0456
-0.0038036,-0.72,0.0456
-0.0038032,-0.72,0.0448
-0.0038028,-0.74,0.0464
-0.0038024,-0.74,0.0456
-0.003802,-0.74,0.0448
-0.0038016,-0.72,0.0448
-0.0038012,-0.74,0.044
-0.0038008,-0.72,0.0456
-0.0038004,-0.74,0.0456
-0.0038,-0.72,0.0456
-0.0037996,-0.74,0.044
-0.0037992,-0.74,0.044
-0.0037988,-0.72,0.0456
-0.0037984,-0.72,0.0464
-0.003798,-0.72,0.044
-0.0037976,-0.74,0.0472
-0.0037972,-0.72,0.0456
-0.0037968,-0.74,0.044
-0.0037964,-0.72,0.044
-0.003796,-0.72,0.0472
-0.0037956,-0.72,0.044
-0.0037952,-0.72,0.0448
-0.0037948,-0.74,0.0448
-0.0037944,-0.74,0.0456
-0.003794,-0.7,0.0448
-0.0037936,-0.72,0.0472
-0.0037932,-0.74,0.0456
-0.0037928,-0.74,0.0448
-0.0037924,-0.74,0.0456
-0.003792,-0.74,0.044
-0.0037916,-0.74,0.0448
-0.0037912,-0.74,0.044
-0.0037908,-0.72,0.0448
-0.0037904,-0.74,0.0448
-0.00379,-0.74,0.0448
-0.0037896,-0.72,0.0456
-0.0037892,-0.7,0.0448
-0.0037888,-0.72,0.0448
-0.0037884,-0.72,0.044
-0.003788,-0.72,0.0448
-0.0037876,-0.74,0.0448
-0.0037872,-0.74,0.0448
-0.0037868,-0.74,0.0456
-0.0037864,-0.74,0.0456
-0.003786,-0.74,0.0448
-0.0037856,-0.72,0.0448
-0.0037852,-0.74,0.0448
-0.0037848,-0.72,0.0448
-0.0037844,-0.72,0.044
-0.003784,-0.72,0.0456
-0.0037836,-0.74,0.0456
-0.0037832,-0.74,0.044
-0.0037828,-0.74,0.0448
-0.0037824,-0.74,0.0432
-0.003782,-0.72,0.0448
-0.0037816,-0.74,0.0448
-0.0037812,-0.74,0.0448
-0.0037808,-0.74,0.0448
-0.0037804,-0.74,0.0456
-0.00378,-0.74,0.0464
-0.0037796,-0.74,0.0464
-0.0037792,-0.74,0.0448
-0.0037788,-0.72,0.0472
-0.0037784,-0.74,0.0456
-0.003778,-0.74,0.044
-0.0037776,-0.72,0.0448
-0.0037772,-0.72,0.0448
-0.0037768,-0.72,0.0464
-0.0037764,-0.74,0.0448
-0.003776,-0.74,0.0448
-0.0037756,-0.74,0.0448
-0.0037752,-0.74,0.0448
-0.0037748,-0.74,0.0448
-0.0037744,-0.74,0.0456
-0.003774,-0.74,0.0456
-0.0037736,-0.74,0.0456
-0.0037732,-0.74,0.0456
-0.0037728,-0.74,0.0448
-0.0037724,-0.74,0.0448
-0.003772,-0.72,0.0448
-0.0037716,-0.74,0.044
-0.0037712,-0.74,0.0448
-0.0037708,-0.74,0.044
-0.0037704,-0.74,0.0448
-0.00377,-0.74,0.0448
-0.0037696,-0.74,0.044
-0.0037692,-0.74,0.0456
-0.0037688,-0.72,0.0448
-0.0037684,-0.74,0.044
-0.003768,-0.74,0.0456
-0.0037676,-0.72,0.0464
-0.0037672,-0.74,0.0456
-0.0037668,-0.74,0.0448
-0.0037664,-0.74,0.0456
-0.003766,-0.74,0.044
-0.0037656,-0.74,0.0464
-0.0037652,-0.74,0.0448
-0.0037648,-0.74,0.0448
-0.0037644,-0.74,0.0464
-0.003764,-0.74,0.0448
-0.0037636,-0.74,0.0456
-0.0037632,-0.74,0.044
-0.0037628,-0.74,0.0456
-0.0037624,-0.74,0.044
-0.003762,-0.74,0.0456
-0.0037616,-0.74,0.0456
