         31178916 function calls (30742562 primitive calls) in 1076.752 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9306    0.023    0.000    0.130    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1195(_bind)
     4888    0.023    0.000    0.097    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\offsetbox.py:45(_get_packed_offsets)
     4281    0.022    0.000    0.112    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_base.py:684(get_xaxis_text1_transform)
    10026    0.022    0.000    0.030    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\ntpath.py:122(splitdrive)
     7849    0.022    0.000    0.077    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:41(_wrapit)
    10434    0.021    0.000    0.034    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:96(_cnfmerge)
       94    0.021    0.000    0.021    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_axes.py:3334(<listcomp>)
     4044    0.021    0.000    0.101    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_base.py:760(get_yaxis_text1_transform)
    10466    0.021    0.000    0.050    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\path.py:159(_fast_from_codes_and_verts)
    14982    0.021    0.000    0.289    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2371(transform_affine)
    74932    0.021    0.000    0.021    0.000 {built-in method builtins.iter}
     4281    0.021    0.000    2.243    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:442(_get_text2)
     2687    0.021    0.000  347.028    0.129 C:/Users/ryank/Desktop/Personal Files/Github/PythonCodes/EP3/Mobility and Carrier Density/Test.py:210(residuals)
      282    0.021    0.000   95.064    0.337 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:634(_init_toolbar)
    23853    0.021    0.000    0.047    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\font_manager.py:744(set_family)
     1128    0.021    0.000    1.130    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:2172(get_tick_space)
    20510    0.020    0.000    0.037    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\shape_base.py:220(_warn_for_nonsequence)
     5327    0.020    0.000    0.020    0.000 {method 'take' of 'numpy.ndarray' objects}
     5640    0.020    0.000    0.047    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1636(set_major_locator)
    25398    0.020    0.000    0.040    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\lines.py:1227(set_markeredgewidth)
    39446    0.020    0.000    0.020    0.000 {method 'count' of 'str' objects}
    19423    0.020    0.000    0.040    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:918(set_color)
     5640    0.020    0.000    0.045    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\ticker.py:511(__init__)
     1974    0.020    0.000    0.229    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\patches.py:42(__init__)
     8325    0.019    0.000    0.031    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:198(_set_labelrotation)
    18765    0.019    0.000    0.051    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\artist.py:988(set_zorder)
    21257    0.019    0.000    0.133    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:2512(amin)
    19564    0.019    0.000    0.041    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:934(set_horizontalalignment)
     3456    0.019    0.000    0.048    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\ntpath.py:75(join)
     4044    0.019    0.000    0.402    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:558(_get_text2)
     1128    0.019    0.000    1.073    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:2500(get_tick_space)
     2350    0.019    0.000    0.512    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\offsetbox.py:806(get_extent)
     5327    0.019    0.000    0.164    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\twodim_base.py:441(triu)
     3666    0.018    0.000    0.038    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\cbook\__init__.py:163(connect)
    67577    0.018    0.000    0.018    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:1857(get_matrix)
    13466    0.018    0.000    0.018    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
    25398    0.018    0.000    0.035    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\lines.py:1038(set_antialiased)
     5327    0.018    0.000    0.272    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\scipy\optimize\_lsq\least_squares.py:97(prepare_bounds)
    21265    0.018    0.000    0.161    0.000 {method 'all' of 'numpy.ndarray' objects}
    47706    0.018    0.000    0.026    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\font_manager.py:928(_normalize_font_family)
       94    0.018    0.000    0.018    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_axes.py:3335(<listcomp>)
    11586    0.018    0.000    0.083    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:1748(frozen)
    87156    0.018    0.000    0.018    0.000 {method 'values' of 'dict' objects}
    21539    0.018    0.000    0.118    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:2397(amax)
     5593    0.018    0.000    0.018    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
    19423    0.018    0.000    0.040    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:1212(set_usetex)
    25731    0.017    0.000    0.052    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
     1739    0.017    0.000    0.043    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\numeric.py:2508(within_tol)
     3948    0.017    0.000    0.023    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1340(nametowidget)
      846    0.017    0.000    0.017    0.000 {built-in method matplotlib.backends._tkagg.Win32_GetForegroundWindow}
     2820    0.017    0.000    3.689    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:862(set_tick_params)
    55284    0.017    0.000    0.017    0.000 {method 'update' of 'dict' objects}
    10810    0.017    0.000    0.021    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\cbook\__init__.py:205(process)
     4806    0.017    0.000    0.090    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2710(_revalidate)
     5327    0.017    0.000    0.111    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\twodim_base.py:348(tri)
      564    0.017    0.000   12.431    0.022 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1196(draw)
     6902    0.017    0.000    0.038    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\numeric.py:2656(seterr)
    46261    0.017    0.000    0.021    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:1136(set_text)
    10403    0.016    0.000    0.020    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\getlimits.py:365(__new__)
    17924    0.016    0.000    0.125    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:2940(around)
     5934    0.016    0.000    0.068    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:1506(transform_path_non_affine)
      282    0.016    0.000   23.432    0.083 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:192(__init__)
4281/3717    0.016    0.000    5.848    0.002 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1901(_get_tick)
     4281    0.016    0.000    0.091    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_base.py:710(get_xaxis_text2_transform)
4044/3480    0.016    0.000    3.734    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:2210(_get_tick)
4230/2162    0.015    0.000    0.035    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\units.py:139(get_converter)
     5640    0.015    0.000    0.360    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\ticker.py:1893(__init__)
     8337    0.015    0.000    0.046    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:1178(_preprocess_math)
    25398    0.015    0.000    0.027    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\lines.py:1212(set_markeredgecolor)
     1128    0.015    0.000    1.360    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1150(<listcomp>)
      288    0.015    0.000    0.015    0.000 {method 'split' of 're.Pattern' objects}
     8014    0.015    0.000    0.089    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:1966(sum)
     8429    0.015    0.000    0.019    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:377(intervalx)
     4044    0.014    0.000    0.085    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_base.py:786(get_yaxis_text2_transform)
    13290    0.014    0.000    0.036    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\lines.py:953(_get_markerfacecolor)
     2256    0.014    0.000    0.018    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\ticker.py:1828(scale_range)
    24065    0.014    0.000    0.129    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:1696(transform)
     1128    0.014    0.000    1.230    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1327(get_minorticklocs)
    28749    0.014    0.000    0.014    0.000 {method 'replace' of 'str' objects}
     5460    0.014    0.000    0.119    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\markers.py:768(_set_tickdown)
    12990    0.014    0.000    0.024    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\stride_tricks.py:257(<listcomp>)
 1316/282    0.014    0.000    2.114    0.007 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\offsetbox.py:247(draw)
    14259    0.014    0.000    0.036    0.000 {built-in method builtins.all}
     9030    0.014    0.000    0.588    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\lines.py:1021(get_path)
    10936    0.014    0.000    0.034    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:1583(ravel)
    15131    0.014    0.000    0.046    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2375(transform_non_affine)
     5562    0.014    0.000    0.040    0.000 {method 'any' of 'numpy.generic' objects}
20163/13301    0.014    0.000    0.052    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2328(_invalidate_internal)
    12996    0.014    0.000    0.018    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\artist.py:811(_set_gc_clip)
    68576    0.014    0.000    0.014    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\artist.py:821(get_rasterized)
    77647    0.014    0.000    0.014    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\artist.py:753(get_visible)
    13466    0.014    0.000    0.026    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\font_manager.py:1330(get_font)
      282    0.013    0.000    0.406    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_base.py:2501(_update_title_position)
    38970    0.013    0.000    0.013    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\stride_tricks.py:261(<genexpr>)
     2256    0.013    0.000    2.489    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\ticker.py:2080(tick_values)
    10654    0.013    0.000    0.026    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\twodim_base.py:33(_min_int)
     4281    0.013    0.000    0.049    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:411(apply_tickdir)
      282    0.013    0.000    5.632    0.020 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axes\_base.py:421(__init__)
     4986    0.013    0.000    0.105    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\markers.py:748(_set_tickleft)
      282    0.013    0.000    0.103    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\figure.py:275(__init__)
    18378    0.013    0.000    0.018    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\cbook\__init__.py:1916(_str_lower_equal)
      564    0.013    0.000    1.774    0.003 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\legend.py:1116(_find_best_position)
     6902    0.013    0.000    0.014    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\numeric.py:2758(geterr)
36684/28788    0.013    0.000    1.348    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\spines.py:208(_ensure_position_is_set)
      564    0.013    0.000    0.019    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\collections.py:839(set_sizes)
3807/3666    0.013    0.000   72.891    0.020 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:1700(__call__)
     8950    0.013    0.000    0.074    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:362(ymax)
     5460    0.013    0.000    0.102    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\markers.py:762(_set_tickup)
     3088    0.012    0.000    0.012    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\getlimits.py:497(__init__)
2256/1692    0.012    0.000    4.085    0.002 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:945(set_clip_path)
     2256    0.012    0.000    0.026    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\_methods.py:151(_ptp)
     2256    0.012    0.000    2.512    0.001 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\ticker.py:2076(__call__)
    11304    0.012    0.000    0.031    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\ticker.py:567(fix_minus)
    20246    0.012    0.000    0.034    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\backend_bases.py:918(set_foreground)
    25398    0.012    0.000    0.025    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\lines.py:1050(set_color)
    12996    0.012    0.000    0.203    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\backend_bases.py:654(new_gc)
    57072    0.012    0.000    0.012    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\font_manager.py:727(get_file)
     4044    0.012    0.000    0.044    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:528(apply_tickdir)
     5002    0.012    0.000    0.029    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2694(__init__)
     5640    0.012    0.000    0.614    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:798(_set_scale)
     4136    0.012    0.000    0.023    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\cbook\__init__.py:968(get_siblings)
     1504    0.012    0.000    0.291    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:697(union)
     1128    0.012    0.000    0.182    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\spines.py:34(__init__)
     7822    0.012    0.000    0.060    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:347(xmin)
     5922    0.012    0.000    1.324    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:230(set_clip_path)
    68576    0.012    0.000    0.012    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\artist.py:841(get_agg_filter)
    22490    0.011    0.000    0.011    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\backends\backend_agg.py:254(points_to_pixels)
     5327    0.011    0.000    0.040    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\twodim_base.py:216(diag)
     7301    0.011    0.000    0.011    0.000 {built-in method numpy.result_type}
     4986    0.011    0.000    0.092    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\markers.py:754(_set_tickright)
    17924    0.011    0.000    0.136    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\fromnumeric.py:3373(round_)
    22990    0.011    0.000    0.016    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\cbook\__init__.py:1906(_str_equal)
     4242    0.011    0.000    0.171    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:257(update_from)
    72935    0.011    0.000    0.011    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\font_manager.py:724(get_size_in_points)
     3666    0.011    0.000    0.039    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\tkinter\__init__.py:584(destroy)
    23070    0.011    0.000    0.036    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\text.py:1089(set_x)
    13854    0.011    0.000    0.023    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2668(get_matrix)
       72    0.011    0.000    0.011    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\lib\npyio.py:1133(<listcomp>)
      282    0.011    0.000  729.125    2.586 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:940(new_figure_manager_given_figure)
     8668    0.011    0.000    0.054    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:352(ymin)
    18660    0.011    0.000    0.047    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:2181(get_affine)
     1128    0.011    0.000    0.015    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\spines.py:254(_adjust_location)
     8131    0.011    0.000    0.014    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\transforms.py:386(intervaly)
     1128    0.011    0.000    2.236    0.002 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1405(get_major_ticks)
     3666    0.011    0.000    0.015    0.000 C:\Users\ryank\AppData\Local\Programs\Python\Python37\lib\weakref.py:44(__new__)
    10654    0.011    0.000    0.017    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\numpy\core\numerictypes.py:293(issubclass_)
     5640    0.011    0.000    0.029    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\axis.py:1654(set_minor_locator)
    57072    0.011    0.000    0.011    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\font_manager.py:676(get_family)
    15064    0.011    0.000    0.029    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\matplotlib\scale.py:101(get_transform)
    36558    0.011    0.000    0.011    0.000 C:\Users\ryank\Desktop\Personal Files\Github\PythonCodes\EP3\Mobility and Carrier Density\venv\lib\site-packages\cycler.py:227(<genexpr>)
