Source,CH1,CH2
Second,Volt,Volt
0.01524,13.2,-0.144
0.015241999,13.2,-0.14
0.015244,12.8,-0.14
0.015245999,12.8,-0.14
0.015248,12.8,-0.14
0.015249999,12.8,-0.14
0.015252,12.4,-0.14
0.015253999,12.4,-0.14
0.015256,12.4,-0.14
0.015257999,12.4,-0.14
0.01526,12.4,-0.14
0.015261999,12,-0.14
0.015263999,12,-0.14
0.015265999,12,-0.14
0.015267999,12,-0.14
0.01527,12,-0.14
0.015271999,12,-0.14
0.015274,12,-0.14
0.015275999,12,-0.14
0.015278,12,-0.14
0.015279999,12,-0.14
0.015282,12,-0.14
0.015283999,12,-0.14
0.015286,12,-0.14
0.015287999,12,-0.14
0.01529,11.6,-0.136
0.015291999,11.6,-0.14
0.015294,12,-0.136
0.015295999,12,-0.14
0.015298,11.6,-0.136
0.015299999,12,-0.136
0.015301999,11.6,-0.136
0.015303999,11.6,-0.136
0.015305999,12,-0.136
0.015307999,11.6,-0.136
0.015309999,11.6,-0.136
0.015311999,11.2,-0.136
0.015313999,11.6,-0.136
0.015315999,11.6,-0.136
0.015317999,11.6,-0.132
0.015319999,11.2,-0.136
0.015321999,11.2,-0.136
0.015323999,11.6,-0.132
0.015325999,11.2,-0.136
0.015327999,11.2,-0.136
0.015329999,11.6,-0.136
0.015332,11.6,-0.136
0.015333999,11.2,-0.136
0.015336,11.2,-0.132
0.015337999,11.2,-0.136
0.01534,11.2,-0.132
0.015341999,11.2,-0.132
0.015344,11.2,-0.136
0.015345999,11.2,-0.132
0.015348,11.2,-0.132
0.015349999,11.2,-0.132
0.015352,11.2,-0.132
0.015353999,11.2,-0.132
0.015356,11.2,-0.132
0.015357999,11.2,-0.132
0.01536,11.2,-0.132
0.015361999,11.2,-0.132
0.015363999,10.8,-0.132
0.015365999,11.2,-0.132
0.015367999,10.8,-0.132
0.015369999,10.8,-0.132
0.015371999,11.2,-0.132
0.015373999,10.8,-0.132
0.015375999,10.8,-0.132
0.015377999,10.8,-0.128
0.015379999,10.8,-0.128
0.015381999,10.8,-0.128
0.015383999,10.8,-0.132
0.015385999,10.8,-0.132
0.015387999,10.8,-0.128
0.015389999,10.4,-0.132
0.015391999,10.8,-0.128
0.015394,10.4,-0.132
0.015395999,10.8,-0.128
0.015398,10.8,-0.128
0.0154,10.8,-0.128
0.015402,10.4,-0.128
0.015404,10.4,-0.128
0.015406,10.8,-0.128
0.015408,10.4,-0.128
0.01541,10.4,-0.128
0.015412,10.4,-0.128
0.015414,10.4,-0.128
0.015416,10.4,-0.124
0.015418,10.4,-0.128
0.01542,10.4,-0.128
0.015422,10.4,-0.124
0.015424,10.8,-0.128
0.015426,10.4,-0.124
0.015428,10.4,-0.128
0.01543,10.4,-0.128
0.015432,10.4,-0.128
0.015434,10.4,-0.128
0.015436,10.4,-0.124
0.015438,10.4,-0.124
0.01544,10.4,-0.124
0.015442,10.4,-0.124
0.015444,10.4,-0.124
0.015446,10.4,-0.124
0.015448,10.4,-0.124
0.01545,10.4,-0.124
0.015452,10.4,-0.124
0.015454,10.4,-0.124
0.015456,10,-0.124
0.015458,10.4,-0.124
0.01546,10.4,-0.124
0.015462,10,-0.124
0.015464,10,-0.124
0.015466,10,-0.124
0.015468,10,-0.124
0.01547,10,-0.124
0.015472,10,-0.124
0.015474,9.6,-0.124
0.015476,10,-0.124
0.015478,10.4,-0.124
0.01548,10,-0.124
0.015482,10,-0.124
0.015484,9.6,-0.124
0.015486,10.4,-0.12
0.015488,10,-0.12
0.01549,9.6,-0.12
0.015492,9.6,-0.124
0.015494,9.6,-0.124
0.015496,9.6,-0.12
0.015498,9.6,-0.124
0.0155,10,-0.12
0.015501999,9.6,-0.12
0.015504,9.6,-0.12
0.015505999,9.6,-0.12
0.015508,9.6,-0.12
0.015509999,9.6,-0.12
0.015512,9.6,-0.12
0.015514,9.6,-0.12
0.015516,9.6,-0.116
0.015518,9.6,-0.116
0.01552,9.6,-0.12
0.015522,9.6,-0.12
0.015524,9.6,-0.12
0.015526,9.6,-0.12
0.015528,9.6,-0.116
0.01553,9.6,-0.116
0.015532,9.6,-0.116
0.015534,9.2,-0.116
0.015536,9.2,-0.116
0.015538,9.2,-0.116
0.01554,9.6,-0.116
0.015542,9.6,-0.116
0.015544,9.2,-0.116
0.015546,9.6,-0.116
0.015548,9.2,-0.116
0.01555,9.2,-0.116
0.015552,9.2,-0.116
0.015554,9.2,-0.116
0.015556,9.2,-0.116
0.015558,9.2,-0.116
0.01556,8.8,-0.116
0.015562,9.2,-0.116
0.015563999,8.8,-0.116
0.015566,9.2,-0.116
0.015567999,8.8,-0.116
0.01557,8.8,-0.116
0.015571999,8.8,-0.112
0.015574,9.2,-0.112
0.015576,8.8,-0.116
0.015578,8.8,-0.116
0.01558,8.8,-0.112
0.015582,8.8,-0.116
0.015584,8.8,-0.112
0.015586,8.8,-0.116
0.015588,8.8,-0.112
0.01559,8.8,-0.112
0.015592,8.8,-0.112
0.015594,8.8,-0.112
0.015596,8.8,-0.112
0.015598,8.8,-0.112
0.0156,8.8,-0.112
0.015601999,8.8,-0.112
0.015604,8.8,-0.112
0.015605999,8.8,-0.108
0.015608,8.8,-0.112
0.015609999,8.8,-0.112
0.015612,8.8,-0.112
0.015613999,8.8,-0.108
0.015616,8.8,-0.112
0.015617999,8.8,-0.108
0.01562,8.8,-0.108
0.015621999,8.8,-0.108
0.015624,8.8,-0.108
0.015626,8.4,-0.108
0.015627998,8.8,-0.108
0.01563,8.4,-0.108
0.015632,8.4,-0.108
0.015634,8.4,-0.108
0.015635998,8.4,-0.108
0.015638,8.4,-0.108
0.01564,8.4,-0.108
0.015642,8.4,-0.108
0.015643998,8.4,-0.108
0.015646,8.4,-0.108
0.015648,8.4,-0.108
0.01565,8.4,-0.108
0.015651998,8.4,-0.108
0.015654,8.4,-0.108
0.015656,8.4,-0.108
0.015658,8.4,-0.108
0.015659998,8.4,-0.108
0.015662,8.4,-0.108
0.015664,8.4,-0.104
0.015665998,8.4,-0.108
0.015667998,8.4,-0.104
0.01567,8,-0.104
0.015672,8,-0.108
0.015673998,8,-0.108
0.015676,8,-0.108
0.015678,8.4,-0.104
0.01568,8,-0.108
0.015681998,8.4,-0.104
0.015684,8.4,-0.104
0.015686,8,-0.104
0.015688,8,-0.104
0.015689998,8,-0.104
0.015692,8,-0.104
0.015694,8,-0.104
0.015696,8,-0.104
0.015697998,8,-0.104
0.0157,8,-0.104
0.015702,8,-0.104
0.015703998,8,-0.1
0.015705998,8,-0.104
0.015708,8,-0.104
0.01571,8,-0.104
0.015711998,8,-0.104
0.015713998,8,-0.104
0.015716,8,-0.1
0.015718,8,-0.104
0.015719998,8,-0.1
0.015721998,8,-0.1
0.015724,7.6,-0.1
0.015726,8,-0.1
0.015727998,7.6,-0.1
0.015729998,8,-0.1
0.015732,8,-0.1
0.015734,7.6,-0.1
0.015735998,7.6,-0.1
0.015738,7.6,-0.1
0.01574,7.6,-0.1
0.015742,7.6,-0.1
0.015743998,7.6,-0.1
0.015746,7.6,-0.1
0.015748,7.6,-0.1
0.01575,7.6,-0.1
0.015751998,8,-0.1
0.015754,7.6,-0.096
0.015756,7.6,-0.1
0.015758,7.6,-0.1
0.015759998,7.6,-0.096
0.015762,7.6,-0.096
0.015764,7.6,-0.1
0.015765998,7.6,-0.096
0.015767998,7.6,-0.1
0.01577,7.6,-0.096
0.015772,7.6,-0.1
0.015773998,7.6,-0.096
0.015775998,7.6,-0.096
0.015778,7.6,-0.096
0.01578,7.6,-0.1
0.015781998,7.6,-0.096
0.015783998,7.6,-0.1
0.015786,7.2,-0.096
0.015788,7.2,-0.096
0.015789998,7.6,-0.092
0.015791998,7.6,-0.092
0.015794,7.6,-0.092
0.015796,7.6,-0.1
0.015797998,7.2,-0.096
0.0158,7.6,-0.096
0.015802,7.6,-0.092
0.015803998,7.2,-0.092
0.015805998,7.2,-0.092
0.015808,7.2,-0.092
0.01581,7.6,-0.092
0.015811998,6.8,-0.092
0.015813998,6.8,-0.092
0.015816,6.8,-0.092
0.015818,7.2,-0.092
0.015819998,6.8,-0.092
0.015821998,6.8,-0.092
0.015824,7.2,-0.092
0.015826,6.8,-0.092
0.015827998,6.8,-0.092
0.015829998,6.8,-0.092
0.015832,6.8,-0.092
0.015834,7.2,-0.092
0.015835998,6.8,-0.092
0.015837998,6.8,-0.092
0.01584,6.8,-0.092
0.015842,6.8,-0.092
0.015843998,6.8,-0.088
0.015845998,6.8,-0.088
0.015848,7.2,-0.088
0.01585,6.8,-0.088
0.015851998,6.8,-0.092
0.015853998,6.8,-0.088
0.015856,6.8,-0.088
0.015858,6.8,-0.092
0.015859998,6.8,-0.088
0.015862,6.4,-0.088
0.015864,6.4,-0.088
0.015865998,6.4,-0.088
0.015867998,6.4,-0.088
0.01587,6.8,-0.088
0.015872,6.8,-0.088
0.015873998,6.4,-0.088
0.015875998,6.4,-0.088
0.015878,6.4,-0.084
0.01588,6.4,-0.088
0.015881998,6.4,-0.088
0.015883998,6,-0.088
0.015886,6.4,-0.088
0.015888,6,-0.088
0.015889998,6,-0.084
0.015891998,6,-0.088
0.015894,6.4,-0.084
0.015896,6,-0.084
0.015897998,6,-0.084
0.015899998,6.4,-0.084
0.015902,6,-0.084
0.015903998,6,-0.084
0.015905998,6,-0.084
0.015907998,6,-0.084
0.01591,6,-0.084
0.015911998,6,-0.084
0.015913998,6,-0.084
0.015915998,6,-0.084
0.015918,6,-0.084
0.015919998,6,-0.084
0.015921998,6,-0.084
0.015924,6,-0.084
0.015926,6,-0.084
0.015927998,6,-0.084
0.015929998,6,-0.084
0.015932,6,-0.084
0.015934,6,-0.084
0.015935998,6,-0.084
0.015937998,6,-0.084
0.01594,6,-0.084
0.015942,6,-0.084
0.015943998,6,-0.084
0.015945998,6,-0.084
0.015948,6,-0.084
0.01595,5.6,-0.084
0.015951998,6,-0.084
0.015953998,5.6,-0.084
0.015956,6,-0.084
0.015958,5.6,-0.084
0.015959998,5.6,-0.08
0.015961998,6,-0.084
0.015964,5.6,-0.084
0.015965998,5.6,-0.08
0.015967998,5.6,-0.084
0.015969998,5.6,-0.08
0.015972,5.6,-0.084
0.015973998,5.6,-0.084
0.015975998,5.6,-0.08
0.015977998,5.6,-0.08
0.01598,5.6,-0.08
0.015981998,5.6,-0.08
0.015983998,5.6,-0.08
0.015986,5.6,-0.08
0.015988,5.2,-0.08
0.015989998,5.6,-0.08
0.015991998,5.2,-0.08
0.015994,5.6,-0.08
0.015996,5.2,-0.08
0.015997998,5.6,-0.08
0.015999998,5.2,-0.08
0.016002,5.2,-0.08
0.016003998,5.2,-0.08
0.016005998,5.2,-0.08
0.016007998,5.2,-0.08
0.01601,5.6,-0.08
0.016011998,5.2,-0.08
0.016013998,5.2,-0.08
0.016015998,5.2,-0.08
0.016018,5.2,-0.08
0.016019998,5.2,-0.08
0.016021998,5.2,-0.08
0.016023998,5.2,-0.08
0.016026,4.8,-0.08
0.016027998,5.2,-0.076
0.016029998,5.2,-0.08
0.016031998,5.2,-0.08
0.016034,5.2,-0.08
0.016035998,4.8,-0.076
0.016037998,4.8,-0.076
0.016039998,4.8,-0.076
0.016042,4.8,-0.076
0.016043998,4.8,-0.076
0.016045998,4.8,-0.076
0.016048,4.8,-0.076
0.01605,4.8,-0.076
0.016051998,4.8,-0.076
0.016053998,4.4,-0.076
0.016056,4.4,-0.076
0.016058,4.4,-0.072
0.016059998,4.4,-0.076
0.016061998,4.8,-0.072
0.016064,4.4,-0.076
0.016065998,4.4,-0.072
0.016067998,4.4,-0.072
0.016069998,4.4,-0.072
0.016072,4.4,-0.072
0.016073998,4.4,-0.072
0.016075998,4.4,-0.072
0.016077998,4.4,-0.072
0.01608,4.4,-0.072
0.016081998,4.4,-0.072
0.016083998,4.4,-0.072
0.016085998,4.4,-0.072
0.016088,4.4,-0.072
0.016089998,4.4,-0.072
0.016091998,4.4,-0.072
0.016093998,4.4,-0.072
0.016096,4.4,-0.072
0.016097998,4.4,-0.072
0.016099998,4.4,-0.072
0.016101998,4.4,-0.072
0.016103998,4.4,-0.072
0.016105998,4.4,-0.072
0.016107998,4.4,-0.072
0.01611,4,-0.072
0.016111998,4.4,-0.072
0.016113998,4.4,-0.072
0.016115998,4.4,-0.068
0.016118,4,-0.072
0.016119998,4.4,-0.072
0.016121998,4.4,-0.072
0.016123998,4,-0.068
0.016126,4,-0.068
0.016127998,4,-0.068
0.016129998,4.4,-0.068
0.016131998,4,-0.068
0.016134,4,-0.068
0.016135998,4,-0.068
0.016137998,4,-0.068
0.016139998,4,-0.064
0.016142,4,-0.064
0.016143998,3.6,-0.068
0.016145998,3.6,-0.068
0.016147998,3.6,-0.068
0.01615,3.6,-0.064
0.016151998,3.6,-0.068
0.016153998,4,-0.068
0.016155998,3.6,-0.064
0.016158,3.6,-0.068
0.016159998,3.6,-0.064
0.016161998,3.6,-0.064
0.016163998,3.6,-0.064
0.016165998,3.6,-0.064
0.016167998,4,-0.064
0.016169998,3.6,-0.064
0.016172,3.6,-0.064
0.016173998,3.6,-0.064
0.016175998,3.6,-0.064
0.016177998,3.6,-0.064
0.01618,3.6,-0.064
0.016181998,3.6,-0.064
0.016183998,3.6,-0.064
0.016185998,3.6,-0.064
0.016188,3.6,-0.064
0.016189998,3.6,-0.064
0.016191998,3.6,-0.064
0.016193998,3.6,-0.064
0.016196,3.6,-0.064
0.016197998,3.6,-0.064
0.0162,3.2,-0.064
0.016202002,3.6,-0.064
0.016204,3.2,-0.064
0.016206,3.6,-0.064
0.016208,3.2,-0.064
0.016210002,2.8,-0.064
0.016212,3.2,-0.06
0.016214,3.2,-0.064
0.016216,3.2,-0.064
0.016218002,2.8,-0.06
0.01622,3.2,-0.06
0.016222,3.2,-0.06
0.016224,3.2,-0.06
0.016226002,3.2,-0.06
0.016228,2.8,-0.06
0.01623,3.2,-0.06
0.016232,3.2,-0.06
0.016234002,2.8,-0.06
0.016236,2.8,-0.06
0.016238,2.8,-0.06
0.01624,2.8,-0.06
0.016242002,2.8,-0.06
0.016244,2.8,-0.06
0.016246,3.2,-0.056
0.016248002,2.8,-0.06
0.016250002,2.8,-0.06
0.016252,2.8,-0.06
0.016254,2.8,-0.056
0.016256002,2.8,-0.056
0.016258002,2.8,-0.06
0.01626,2.8,-0.06
0.016262,2.8,-0.06
0.016264002,2.8,-0.056
0.016266,2.8,-0.056
0.016268,2.8,-0.056
0.01627,2.8,-0.056
0.016272002,2.8,-0.056
0.016274,2.8,-0.056
0.016276,2.8,-0.056
0.016278,2.8,-0.056
0.016280002,2.8,-0.056
0.016282,2.8,-0.056
0.016284,2.8,-0.056
0.016286,2.8,-0.056
0.016288002,2.8,-0.056
0.01629,2.8,-0.056
0.016292,2.8,-0.056
0.016294,2.8,-0.056
0.016296002,2.8,-0.056
0.016298,2.8,-0.056
0.0163,2.8,-0.056
0.016302,2.8,-0.056
0.016304,2.8,-0.056
0.016306,2.8,-0.056
0.016308,2.8,-0.052
0.016310002,2.8,-0.052
0.016312,2.8,-0.056
0.016314,2.8,-0.056
0.016316,2.8,-0.056
0.016318002,2.8,-0.056
0.01632,2.8,-0.056
0.016322,2.8,-0.056
0.016324,2.8,-0.052
0.016326002,2.4,-0.052
0.016328,2.8,-0.052
0.01633,2.8,-0.056
0.016332,2.8,-0.048
0.016334002,2.8,-0.052
0.016336,2.8,-0.052
0.016338,2.8,-0.052
0.01634,2.8,-0.052
0.016342002,2.4,-0.052
0.016344,2.8,-0.052
0.016346,2.4,-0.052
0.016348,2.4,-0.052
0.016350002,2.4,-0.052
0.016352,2.4,-0.048
0.016354,2.4,-0.052
0.016356,2.4,-0.052
0.016358002,2.4,-0.052
0.01636,2.4,-0.048
0.016362,2.4,-0.048
0.016364,2.4,-0.048
0.016366,2.4,-0.048
0.016368,2.4,-0.048
0.01637,2.4,-0.048
0.016372002,2.4,-0.048
0.016374,2.4,-0.048
0.016376,2.4,-0.048
0.016378,2,-0.048
0.016380002,2,-0.048
0.016382,2,-0.048
0.016384,2,-0.048
0.016386,2,-0.048
0.016388002,2,-0.048
0.01639,2,-0.048
0.016392,2,-0.048
0.016394,2.4,-0.048
0.016396002,1.6,-0.048
0.016398,1.6,-0.048
0.0164,1.6,-0.044
0.016402,1.6,-0.048
0.016403998,2,-0.048
0.016406,1.6,-0.048
0.016408,2,-0.044
0.01641,1.6,-0.044
0.016412,1.6,-0.048
0.016414,1.6,-0.044
0.016416,1.6,-0.048
0.016418,1.6,-0.044
0.01642,1.6,-0.048
0.016422,1.6,-0.044
0.016424,1.6,-0.044
0.016426,1.6,-0.044
0.016428,1.6,-0.044
0.01643,1.6,-0.044
0.016432,1.6,-0.044
0.016434002,1.6,-0.044
0.016436,1.6,-0.044
0.016438,1.6,-0.044
0.01644,1.6,-0.044
0.016442002,1.6,-0.04
0.016444,1.6,-0.044
0.016446,1.6,-0.04
0.016448,1.6,-0.04
0.016450002,1.6,-0.044
0.016452,1.2,-0.044
0.016454,1.6,-0.044
0.016456,1.6,-0.04
0.016458002,1.6,-0.04
0.01646,1.2,-0.04
0.016462,1.2,-0.04
0.016464,1.6,-0.04
0.016465998,1.2,-0.044
0.016468,0.8,-0.04
0.01647,1.2,-0.04
0.016472,1.6,-0.04
0.016474,1.6,-0.04
0.016476,1.2,-0.04
0.016478,0.8,-0.04
0.01648,0.8,-0.04
0.016482,0.8,-0.04
0.016484,1.2,-0.04
0.016486,1.2,-0.04
0.016488,0.8,-0.04
0.01649,1.2,-0.04
0.016492,1.2,-0.04
0.016494,0.8,-0.04
0.016496002,0.8,-0.04
0.016498,0.8,-0.04
0.0165,0.8,-0.04
0.016502,0.8,-0.036
0.016503998,0.8,-0.04
0.016506,0.8,-0.04
0.016508,0.8,-0.04
0.01651,1.2,-0.04
0.016511998,0.8,-0.04
0.016514,0.8,-0.04
0.016516,1.2,-0.036
0.016518,0.8,-0.036
0.016519998,1.2,-0.036
0.016522,1.2,-0.036
0.016524,0.8,-0.04
0.016526,0.8,-0.036
0.016527998,0.8,-0.04
0.01653,0.8,-0.036
0.016532,0.8,-0.036
0.016534,0.8,-0.036
0.016536,0.8,-0.036
0.016538,0.8,-0.036
0.01654,0.8,-0.036
0.016542,0.8,-0.032
0.016544,0.8,-0.032
0.016546,0.8,-0.032
0.016548,0.8,-0.032
0.01655,0.8,-0.032
0.016552,0.8,-0.032
0.016554,0.8,-0.032
0.016556,0.8,-0.032
0.016558002,0.4,-0.032
0.01656,0.4,-0.032
0.016562,0.8,-0.032
0.016564,0.8,-0.032
0.016565998,0.4,-0.036
0.016568,0.4,-0.032
0.01657,0.4,-0.032
0.016572,0.8,-0.032
0.016573998,0,-0.032
0.016576,0.4,-0.032
0.016578,0.4,-0.032
0.01658,0.4,-0.032
0.016581998,0.4,-0.032
0.016584,0,-0.032
0.016586,0.4,-0.032
0.016588,0,-0.032
0.016589998,0,-0.028
0.016592,0,-0.032
0.016594,0,-0.032
0.016596,0,-0.032
0.016598,0,-0.032
0.0166,0,-0.032
0.016602,0,-0.032
0.016603998,0,-0.028
0.016606,0,-0.032
0.016608,0,-0.028
0.01661,0,-0.032
0.016611998,0,-0.028
0.016614,0,-0.028
0.016616,0,-0.028
0.016618,0,-0.028
0.016619998,0,-0.028
0.016622,0,-0.028
0.016624,0,-0.028
0.016626,0,-0.028
0.016627998,0,-0.028
0.01663,0,-0.028
0.016632,0,-0.028
0.016634,0,-0.028
0.016635998,0,-0.028
0.016638,0,-0.028
0.01664,0,-0.024
0.016642,0,-0.024
0.016643998,0,-0.024
0.016646,0,-0.024
0.016648,0,-0.028
0.01665,0,-0.028
0.016651998,0,-0.024
0.016654,0,-0.024
0.016656,0,-0.024
0.016658,0,-0.024
0.01666,0,-0.024
0.016662,0,-0.024
0.016664,-0.4,-0.024
0.016665998,-0.4,-0.024
0.016668,-0.4,-0.024
0.01667,-0.4,-0.024
0.016672,-0.4,-0.024
0.016673998,-0.4,-0.024
0.016676,-0.4,-0.028
0.016678,-0.4,-0.024
0.01668,-0.4,-0.024
0.016681998,-0.4,-0.024
0.016684,-0.8,-0.024
0.016686,-0.4,-0.024
0.016688,-0.4,-0.024
0.016689998,-0.4,-0.024
0.016692,-0.8,-0.024
0.016694,-0.8,-0.024
0.016696,-0.8,-0.024
0.016697998,-0.4,-0.024
0.0167,-0.8,-0.024
0.016702,-0.8,-0.024
0.016703998,-0.8,-0.024
0.016705998,-0.8,-0.02
0.016708,-0.8,-0.024
0.01671,-0.8,-0.02
0.016711998,-0.8,-0.02
0.016713998,-0.8,-0.02
0.016716,-0.8,-0.02
0.016718,-0.8,-0.02
0.016719998,-0.8,-0.02
0.016722,-0.8,-0.02
0.016724,-0.8,-0.02
0.016726,-0.8,-0.02
0.016727998,-0.8,-0.02
0.01673,-0.8,-0.016
0.016732,-0.8,-0.02
0.016734,-0.8,-0.016
0.016735998,-0.8,-0.02
0.016738,-0.8,-0.02
0.01674,-0.8,-0.02
0.016742,-1.2,-0.016
0.016743998,-1.2,-0.016
0.016746,-0.8,-0.02
0.016748,-1.2,-0.016
0.01675,-1.2,-0.016
0.016751998,-1.2,-0.016
0.016754,-1.2,-0.016
0.016756,-1.2,-0.016
0.016758,-1.2,-0.016
0.016759998,-1.6,-0.016
0.016762,-1.6,-0.016
0.016764,-1.6,-0.016
0.016765998,-1.2,-0.016
0.016767998,-1.6,-0.016
0.01677,-1.6,-0.016
0.016772,-1.6,-0.016
0.016773998,-1.6,-0.016
0.016775998,-1.6,-0.016
0.016778,-1.6,-0.016
0.01678,-1.6,-0.016
0.016781998,-1.6,-0.016
0.016784,-1.6,-0.016
0.016786,-1.6,-0.016
0.016788,-1.6,-0.016
0.016789998,-1.6,-0.016
0.016792,-1.6,-0.016
0.016794,-1.6,-0.016
0.016796,-1.6,-0.016
0.016797998,-1.6,-0.016
0.0168,-1.6,-0.012
0.016802,-1.6,-0.016
0.016803998,-1.6,-0.016
0.016805998,-1.6,-0.016
0.016808,-1.6,-0.012
0.01681,-1.6,-0.012
0.016811998,-1.6,-0.016
0.016813998,-1.6,-0.012
0.016816,-1.6,-0.016
0.016818,-1.6,-0.012
0.016819998,-1.6,-0.012
0.016821998,-1.6,-0.012
0.016824,-2,-0.012
0.016826,-1.6,-0.012
0.016827998,-1.6,-0.012
0.016829998,-2,-0.012
0.016832,-1.6,-0.012
0.016834,-1.6,-0.012
0.016835998,-2,-0.012
0.016838,-2,-0.012
0.01684,-2,-0.012
0.016842,-1.6,-0.012
0.016843998,-1.6,-0.012
0.016846,-1.6,-0.012
0.016848,-1.6,-0.012
0.01685,-2,-0.008
0.016851998,-2,-0.012
0.016854,-1.6,-0.008
0.016856,-2,-0.008
0.016858,-2,-0.012
0.016859998,-2,-0.012
0.016862,-2,-0.012
0.016864,-2,-0.008
0.016865998,-2,-0.008
0.016867998,-1.6,-0.008
0.01687,-2.4,-0.008
0.016872,-2,-0.008
0.016873998,-2.4,-0.008
0.016875998,-2.4,-0.008
0.016878,-2,-0.008
0.01688,-2.4,-0.008
0.016881998,-2.4,-0.008
0.016883998,-2,-0.008
0.016886,-2.4,-0.012
0.016888,-2,-0.008
0.016889998,-2.4,-0.008
0.016891998,-2.4,-0.008
0.016894,-2.4,-0.008
0.016896,-2.4,-0.008
0.016897998,-2.4,-0.008
0.0169,-2.4,-0.008
0.016902,-2.4,-0.008
0.016903998,-2.4,-0.008
0.016905998,-2.4,-0.008
0.016908,-2.4,-0.008
0.01691,-2.4,-0.008
0.016911998,-2.4,-0.008
0.016913998,-2.4,-0.008
0.016916,-2.4,-0.008
0.016918,-2.4,-0.004
0.016919998,-2.4,-0.004
0.016921998,-2.4,-0.008
0.016924,-2.4,-0.008
0.016926,-2.4,-0.004
0.016927998,-2.4,-0.008
0.016929998,-2.8,-0.008
0.016932,-2.8,-0.004
0.016934,-2.4,-0.004
0.016935998,-2.8,-0.004
0.016937998,-2.4,-0.004
0.01694,-2.4,-0.004
0.016942,-2.4,-0.004
0.016943998,-2.8,-0.004
0.016945998,-2.4,-0.004
0.016948,-2.8,-0.004
0.01695,-2.8,-0.004
0.016951998,-2.4,-0.004
0.016953998,-2.4,0
0.016956,-2.8,0
0.016958,-2.8,-0.004
0.016959998,-2,-0.004
0.016962,-2.8,-0.004
0.016964,-2.8,-0.004
0.016965998,-2,-0.004
0.016967998,-2.4,0
0.01697,-2.8,-0.004
0.016972,-2.8,-0.004
0.016973998,-2.8,0
0.016975998,-2.8,0
0.016978,-2.8,-0.004
0.01698,-2.4,0
0.016981998,-2.8,-0.004
0.016983998,-2.8,0
0.016986,-2.8,0
0.016988,-2.8,0
0.016989998,-2.8,0
0.016991998,-2.8,0
0.016994,-2.8,0
0.016996,-2.8,0
0.016997998,-2.8,0
0.016999998,-2.8,0
0.017002,-2.8,0
0.017003998,-2.8,0
0.017005998,-2.8,0
0.017007998,-2.8,0
0.01701,-2.8,0
0.017011998,-2.8,0
0.017013998,-2.8,0
0.017015998,-2.8,0
0.017018,-2.8,0
0.017019998,-2.8,0
0.017021998,-2.8,0
0.017024,-2.8,0
0.017026,-2.8,0
0.017027998,-2.8,0
0.017029998,-2.8,0
0.017032,-2.8,0
0.017034,-3.2,0
0.017035998,-2.8,0.004
0.017037998,-2.8,0
0.01704,-2.8,0
0.017042,-2.8,0.004
0.017043998,-2.8,0
0.017045998,-2.8,0
0.017048,-2.8,0
0.01705,-3.2,0
0.017051998,-2.8,0.004
0.017053998,-2.8,0.004
0.017056,-3.2,0.004
0.017058,-3.2,0
0.017059998,-2.8,0
0.017061998,-3.2,0.004
0.017064,-2.8,0.004
0.017065998,-3.2,0.004
0.017067998,-3.2,0.004
0.017069998,-3.2,0.004
0.017072,-3.2,0.004
0.017073998,-3.2,0.004
0.017075998,-2.8,0.004
0.017077998,-3.2,0.004
0.01708,-3.2,0.004
0.017081998,-2.8,0.004
0.017083998,-3.2,0.004
0.017086,-3.2,0.004
0.017088,-3.2,0.004
0.017089998,-3.2,0.008
0.017091998,-3.2,0.008
0.017094,-2.8,0.008
0.017096,-2.8,0.004
0.017097998,-3.2,0.004
0.017099998,-3.2,0.008
0.017102,-3.2,0.004
0.017103998,-3.2,0.008
0.017105998,-3.6,0.008
0.017107998,-3.2,0.008
0.01711,-3.2,0.004
0.017111998,-3.2,0.008
0.017113998,-3.6,0.008
0.017115998,-3.6,0.008
0.017118,-3.6,0.008
0.017119998,-3.2,0.008
0.017121998,-3.6,0.008
0.017123998,-3.6,0.008
0.017126,-3.6,0.008
0.017127998,-3.6,0.008
0.017129998,-3.6,0.008
0.017131998,-3.6,0.008
0.017134,-3.2,0.008
0.017135998,-3.6,0.008
0.017137998,-3.6,0.008
0.017139998,-3.2,0.008
0.017142,-3.6,0.008
0.017143998,-3.6,0.008
0.017145998,-3.6,0.008
0.017148,-3.6,0.008
0.01715,-3.6,0.008
0.017151998,-3.6,0.008
0.017153998,-3.6,0.008
0.017156,-3.6,0.008
0.017158,-3.6,0.008
0.017159998,-3.6,0.008
0.017161998,-3.6,0.008
0.017164,-3.6,0.008
0.017165998,-4,0.008
0.017167998,-3.6,0.008
0.017169998,-4,0.008
0.017172,-3.6,0.008
0.017173998,-3.6,0.008
0.017175998,-3.6,0.008
0.017177998,-4,0.012
0.01718,-3.6,0.008
0.017181998,-4,0.008
0.017183998,-3.6,0.012
0.017185998,-4,0.008
0.017188,-4,0.012
0.017189998,-4,0.012
0.017191998,-4,0.012
0.017193998,-4,0.008
0.017196,-4,0.012
0.017197998,-4,0.008
0.017199998,-4,0.012
0.017201998,-4,0.012
0.017203998,-4,0.008
0.017205998,-4,0.012
0.017207998,-4,0.012
0.01721,-4.4,0.012
0.017211998,-4,0.012
0.017213998,-4,0.012
0.017215998,-4.4,0.016
0.017218,-4,0.012
