         51384866 function calls (51301263 primitive calls) in 294.583 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4813    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:202(axes)
  113/109    0.001    0.000    0.023    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:449(_get_tick2line)
 1025/525    0.001    0.000    0.008    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:681(get_xaxis_transform)
      113    0.001    0.000    0.012    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:405(_get_text1)
     1240    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:985(<listcomp>)
      459    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2556(composite_transform_factory)
     1239    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:1737(_get_is_affine)
       10    0.001    0.000    0.001    0.000 {method 'repeat' of 'numpy.ndarray' objects}
      718    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:226(set_fillstyle)
      954    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:63(_scale_dashes)
      685    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1201(set_xdata)
      460    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1006(set_linewidth)
      317    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:853(set_stretch)
     4511    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      472    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:35(_get_dash_pattern)
      346    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\pyparsing.py:2791(parseImpl)
      113    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:706(get_xaxis_text1_transform)
      113    0.001    0.000    0.011    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:422(_get_text2)
       33    0.001    0.000    0.001    0.000 {method 'flush' of 'zlib.Compress' objects}
        1    0.001    0.001    0.001    0.001 {built-in method io.open}
      543    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1007(make_rcparams_key)
      137    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:859(__init__)
  172/148    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2477(get_affine)
       92    0.001    0.000    0.124    0.001 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:898(get_window_extent)
      955    0.001    0.000    0.001    0.000 <string>:12(__new__)
